Instance,m,n,LowerBound,Iterations,Runtime(s),Status
Inst_m2_n10_pi0.2_TF0.4_R0.4_1.txt,2,10,85.03,6,0.0607,Within1800
Inst_m2_n10_pi0.2_TF0.4_R0.4_2.txt,2,10,35.38,401,0.0405,Within1800
Inst_m2_n10_pi0.2_TF0.4_R0.4_3.txt,2,10,128.21,85,0.0691,Within1800
Inst_m2_n10_pi0.2_TF0.4_R0.4_4.txt,2,10,93.11,1,0.0617,Within1800
Inst_m2_n10_pi0.2_TF0.4_R0.4_5.txt,2,10,199.26,52,0.0534,Within1800
Inst_m2_n10_pi0.2_TF0.4_R0.4_6.txt,2,10,154.45,110,0.0586,Within1800
Inst_m2_n10_pi0.2_TF0.4_R0.4_7.txt,2,10,105.67,10,0.0611,Within1800
Inst_m2_n10_pi0.2_TF0.4_R0.4_8.txt,2,10,156.23,436,0.0433,Within1800
Inst_m2_n10_pi0.2_TF0.4_R0.4_9.txt,2,10,74.37,47,0.0487,Within1800
Inst_m2_n10_pi0.2_TF0.4_R0.4_10.txt,2,10,234.42,8,0.0788,Within1800
Inst_m2_n10_pi0.2_TF0.4_R0.6_1.txt,2,10,125.37,57,0.0762,Within1800
Inst_m2_n10_pi0.2_TF0.4_R0.6_2.txt,2,10,69.99,335,0.0362,Within1800
Inst_m2_n10_pi0.2_TF0.4_R0.6_3.txt,2,10,126.90,10,0.0510,Within1800
Inst_m2_n10_pi0.2_TF0.4_R0.6_4.txt,2,10,110.18,10,0.0505,Within1800
Inst_m2_n10_pi0.2_TF0.4_R0.6_5.txt,2,10,125.68,6,0.0633,Within1800
Inst_m2_n10_pi0.2_TF0.4_R0.6_6.txt,2,10,49.18,12,0.0505,Within1800
Inst_m2_n10_pi0.2_TF0.4_R0.6_7.txt,2,10,107.97,70,0.0548,Within1800
Inst_m2_n10_pi0.2_TF0.4_R0.6_8.txt,2,10,121.37,58,0.0495,Within1800
Inst_m2_n10_pi0.2_TF0.4_R0.6_9.txt,2,10,72.74,312,0.0335,Within1800
Inst_m2_n10_pi0.2_TF0.4_R0.6_10.txt,2,10,73.30,438,0.0424,Within1800
Inst_m2_n10_pi0.2_TF0.6_R0.4_1.txt,2,10,1488.68,3,0.0782,Within1800
Inst_m2_n10_pi0.2_TF0.6_R0.4_2.txt,2,10,1458.31,2,0.0768,Within1800
Inst_m2_n10_pi0.2_TF0.6_R0.4_3.txt,2,10,762.84,38,0.0739,Within1800
Inst_m2_n10_pi0.2_TF0.6_R0.4_4.txt,2,10,255.27,26,0.0697,Within1800
Inst_m2_n10_pi0.2_TF0.6_R0.4_5.txt,2,10,932.91,50,0.0559,Within1800
Inst_m2_n10_pi0.2_TF0.6_R0.4_6.txt,2,10,1131.48,0,0.0482,Within1800
Inst_m2_n10_pi0.2_TF0.6_R0.4_7.txt,2,10,543.91,44,0.0666,Within1800
Inst_m2_n10_pi0.2_TF0.6_R0.4_8.txt,2,10,644.77,16,0.0590,Within1800
Inst_m2_n10_pi0.2_TF0.6_R0.4_9.txt,2,10,903.14,4,0.0429,Within1800
Inst_m2_n10_pi0.2_TF0.6_R0.4_10.txt,2,10,1173.55,23,0.0551,Within1800
Inst_m2_n10_pi0.2_TF0.6_R0.6_1.txt,2,10,1045.26,26,0.0523,Within1800
Inst_m2_n10_pi0.2_TF0.6_R0.6_2.txt,2,10,775.34,0,0.0644,Within1800
Inst_m2_n10_pi0.2_TF0.6_R0.6_3.txt,2,10,1101.77,44,0.0550,Within1800
Inst_m2_n10_pi0.2_TF0.6_R0.6_4.txt,2,10,128.26,90,0.0475,Within1800
Inst_m2_n10_pi0.2_TF0.6_R0.6_5.txt,2,10,29.44,68,0.0436,Within1800
Inst_m2_n10_pi0.2_TF0.6_R0.6_6.txt,2,10,624.62,16,0.0446,Within1800
Inst_m2_n10_pi0.2_TF0.6_R0.6_7.txt,2,10,625.05,11,0.0411,Within1800
Inst_m2_n10_pi0.2_TF0.6_R0.6_8.txt,2,10,418.60,1,0.0606,Within1800
Inst_m2_n10_pi0.2_TF0.6_R0.6_9.txt,2,10,520.48,38,0.0445,Within1800
Inst_m2_n10_pi0.2_TF0.6_R0.6_10.txt,2,10,332.70,30,0.0568,Within1800
Inst_m2_n10_pi0.5_TF0.4_R0.4_1.txt,2,10,332.04,23,0.0536,Within1800
Inst_m2_n10_pi0.5_TF0.4_R0.4_2.txt,2,10,323.09,12,0.0401,Within1800
Inst_m2_n10_pi0.5_TF0.4_R0.4_3.txt,2,10,289.35,19,0.0415,Within1800
Inst_m2_n10_pi0.5_TF0.4_R0.4_4.txt,2,10,191.36,17,0.0367,Within1800
Inst_m2_n10_pi0.5_TF0.4_R0.4_5.txt,2,10,337.26,84,0.0526,Within1800
Inst_m2_n10_pi0.5_TF0.4_R0.4_6.txt,2,10,96.98,24,0.0345,Within1800
Inst_m2_n10_pi0.5_TF0.4_R0.4_7.txt,2,10,99.89,5,0.0452,Within1800
Inst_m2_n10_pi0.5_TF0.4_R0.4_8.txt,2,10,155.34,19,0.0348,Within1800
Inst_m2_n10_pi0.5_TF0.4_R0.4_9.txt,2,10,680.95,9,0.0634,Within1800
Inst_m2_n10_pi0.5_TF0.4_R0.4_10.txt,2,10,271.54,105,0.0441,Within1800
Inst_m2_n10_pi0.5_TF0.4_R0.6_1.txt,2,10,132.55,27,0.0463,Within1800
Inst_m2_n10_pi0.5_TF0.4_R0.6_2.txt,2,10,144.46,20,0.0433,Within1800
Inst_m2_n10_pi0.5_TF0.4_R0.6_3.txt,2,10,139.50,1,0.0613,Within1800
Inst_m2_n10_pi0.5_TF0.4_R0.6_4.txt,2,10,277.75,23,0.0405,Within1800
Inst_m2_n10_pi0.5_TF0.4_R0.6_5.txt,2,10,273.18,43,0.0584,Within1800
Inst_m2_n10_pi0.5_TF0.4_R0.6_6.txt,2,10,463.76,2,0.0889,Within1800
Inst_m2_n10_pi0.5_TF0.4_R0.6_7.txt,2,10,281.34,3,0.0685,Within1800
Inst_m2_n10_pi0.5_TF0.4_R0.6_8.txt,2,10,526.23,10,0.0580,Within1800
Inst_m2_n10_pi0.5_TF0.4_R0.6_9.txt,2,10,530.30,9,0.0656,Within1800
Inst_m2_n10_pi0.5_TF0.4_R0.6_10.txt,2,10,195.20,1,0.0311,Within1800
Inst_m2_n10_pi0.5_TF0.6_R0.4_1.txt,2,10,338.94,76,0.0468,Within1800
Inst_m2_n10_pi0.5_TF0.6_R0.4_2.txt,2,10,211.33,16,0.0602,Within1800
Inst_m2_n10_pi0.5_TF0.6_R0.4_3.txt,2,10,301.64,36,0.0514,Within1800
Inst_m2_n10_pi0.5_TF0.6_R0.4_4.txt,2,10,182.71,2,0.0545,Within1800
Inst_m2_n10_pi0.5_TF0.6_R0.4_5.txt,2,10,621.50,40,0.0502,Within1800
Inst_m2_n10_pi0.5_TF0.6_R0.4_6.txt,2,10,824.76,20,0.0738,Within1800
Inst_m2_n10_pi0.5_TF0.6_R0.4_7.txt,2,10,1590.90,3,0.0893,Within1800
Inst_m2_n10_pi0.5_TF0.6_R0.4_8.txt,2,10,577.85,32,0.0405,Within1800
Inst_m2_n10_pi0.5_TF0.6_R0.4_9.txt,2,10,1148.84,2,0.0687,Within1800
Inst_m2_n10_pi0.5_TF0.6_R0.4_10.txt,2,10,506.35,28,0.0719,Within1800
Inst_m2_n10_pi0.5_TF0.6_R0.6_1.txt,2,10,325.03,46,0.0714,Within1800
Inst_m2_n10_pi0.5_TF0.6_R0.6_2.txt,2,10,323.10,19,0.0737,Within1800
Inst_m2_n10_pi0.5_TF0.6_R0.6_3.txt,2,10,1014.95,3,0.0611,Within1800
Inst_m2_n10_pi0.5_TF0.6_R0.6_4.txt,2,10,1251.83,26,0.0536,Within1800
Inst_m2_n10_pi0.5_TF0.6_R0.6_5.txt,2,10,469.67,31,0.0602,Within1800
Inst_m2_n10_pi0.5_TF0.6_R0.6_6.txt,2,10,355.18,66,0.0463,Within1800
Inst_m2_n10_pi0.5_TF0.6_R0.6_7.txt,2,10,346.43,33,0.0641,Within1800
Inst_m2_n10_pi0.5_TF0.6_R0.6_8.txt,2,10,195.28,17,0.0581,Within1800
Inst_m2_n10_pi0.5_TF0.6_R0.6_9.txt,2,10,1021.65,1,0.0780,Within1800
Inst_m2_n10_pi0.5_TF0.6_R0.6_10.txt,2,10,731.30,90,0.0638,Within1800
Inst_m2_n10_pi1.0_TF0.4_R0.4_1.txt,2,10,307.62,19,0.0487,Within1800
Inst_m2_n10_pi1.0_TF0.4_R0.4_2.txt,2,10,399.71,33,0.0637,Within1800
Inst_m2_n10_pi1.0_TF0.4_R0.4_3.txt,2,10,524.13,61,0.0647,Within1800
Inst_m2_n10_pi1.0_TF0.4_R0.4_4.txt,2,10,234.52,32,0.0444,Within1800
Inst_m2_n10_pi1.0_TF0.4_R0.4_5.txt,2,10,1008.29,2,0.0691,Within1800
Inst_m2_n10_pi1.0_TF0.4_R0.4_6.txt,2,10,908.97,54,0.0591,Within1800
Inst_m2_n10_pi1.0_TF0.4_R0.4_7.txt,2,10,491.94,88,0.0513,Within1800
Inst_m2_n10_pi1.0_TF0.4_R0.4_8.txt,2,10,509.31,2,0.0620,Within1800
Inst_m2_n10_pi1.0_TF0.4_R0.4_9.txt,2,10,558.18,16,0.0649,Within1800
Inst_m2_n10_pi1.0_TF0.4_R0.4_10.txt,2,10,290.21,0,0.0564,Within1800
Inst_m2_n10_pi1.0_TF0.4_R0.6_1.txt,2,10,522.47,56,0.0319,Within1800
Inst_m2_n10_pi1.0_TF0.4_R0.6_2.txt,2,10,324.90,78,0.0402,Within1800
Inst_m2_n10_pi1.0_TF0.4_R0.6_3.txt,2,10,792.18,14,0.0641,Within1800
Inst_m2_n10_pi1.0_TF0.4_R0.6_4.txt,2,10,304.84,23,0.0391,Within1800
Inst_m2_n10_pi1.0_TF0.4_R0.6_5.txt,2,10,418.51,17,0.0316,Within1800
Inst_m2_n10_pi1.0_TF0.4_R0.6_6.txt,2,10,295.23,43,0.0539,Within1800
Inst_m2_n10_pi1.0_TF0.4_R0.6_7.txt,2,10,416.97,6,0.0424,Within1800
Inst_m2_n10_pi1.0_TF0.4_R0.6_8.txt,2,10,946.08,55,0.0428,Within1800
Inst_m2_n10_pi1.0_TF0.4_R0.6_9.txt,2,10,481.50,77,0.0514,Within1800
Inst_m2_n10_pi1.0_TF0.4_R0.6_10.txt,2,10,443.09,6,0.0372,Within1800
Inst_m2_n10_pi1.0_TF0.6_R0.4_1.txt,2,10,1062.68,39,0.0622,Within1800
Inst_m2_n10_pi1.0_TF0.6_R0.4_2.txt,2,10,891.91,10,0.0517,Within1800
Inst_m2_n10_pi1.0_TF0.6_R0.4_3.txt,2,10,499.69,77,0.0647,Within1800
Inst_m2_n10_pi1.0_TF0.6_R0.4_4.txt,2,10,1345.24,45,0.0595,Within1800
Inst_m2_n10_pi1.0_TF0.6_R0.4_5.txt,2,10,1144.50,49,0.0577,Within1800
Inst_m2_n10_pi1.0_TF0.6_R0.4_6.txt,2,10,193.86,19,0.0350,Within1800
Inst_m2_n10_pi1.0_TF0.6_R0.4_7.txt,2,10,1782.00,12,0.0617,Within1800
Inst_m2_n10_pi1.0_TF0.6_R0.4_8.txt,2,10,1148.88,4,0.0756,Within1800
Inst_m2_n10_pi1.0_TF0.6_R0.4_9.txt,2,10,1604.92,17,0.0500,Within1800
Inst_m2_n10_pi1.0_TF0.6_R0.4_10.txt,2,10,567.97,14,0.0467,Within1800
Inst_m2_n10_pi1.0_TF0.6_R0.6_1.txt,2,10,1083.98,117,0.0796,Within1800
Inst_m2_n10_pi1.0_TF0.6_R0.6_2.txt,2,10,1500.92,36,0.0840,Within1800
Inst_m2_n10_pi1.0_TF0.6_R0.6_3.txt,2,10,1198.65,19,0.0907,Within1800
Inst_m2_n10_pi1.0_TF0.6_R0.6_4.txt,2,10,502.62,113,0.0324,Within1800
Inst_m2_n10_pi1.0_TF0.6_R0.6_5.txt,2,10,752.69,122,0.0742,Within1800
Inst_m2_n10_pi1.0_TF0.6_R0.6_6.txt,2,10,1464.46,24,0.0919,Within1800
Inst_m2_n10_pi1.0_TF0.6_R0.6_7.txt,2,10,615.14,53,0.0409,Within1800
Inst_m2_n10_pi1.0_TF0.6_R0.6_8.txt,2,10,2029.65,17,0.0776,Within1800
Inst_m2_n10_pi1.0_TF0.6_R0.6_9.txt,2,10,1071.88,14,0.0703,Within1800
Inst_m2_n10_pi1.0_TF0.6_R0.6_10.txt,2,10,1432.68,5,0.0729,Within1800
Inst_m2_n10_pi2.0_TF0.4_R0.4_1.txt,2,10,948.22,93,0.0394,Within1800
Inst_m2_n10_pi2.0_TF0.4_R0.4_2.txt,2,10,1569.84,26,0.0648,Within1800
Inst_m2_n10_pi2.0_TF0.4_R0.4_3.txt,2,10,1236.84,132,0.0555,Within1800
Inst_m2_n10_pi2.0_TF0.4_R0.4_4.txt,2,10,2526.87,2,0.0669,Within1800
Inst_m2_n10_pi2.0_TF0.4_R0.4_5.txt,2,10,1580.03,8,0.0422,Within1800
Inst_m2_n10_pi2.0_TF0.4_R0.4_6.txt,2,10,1163.30,18,0.0269,Within1800
Inst_m2_n10_pi2.0_TF0.4_R0.4_7.txt,2,10,1147.49,118,0.0431,Within1800
Inst_m2_n10_pi2.0_TF0.4_R0.4_8.txt,2,10,829.93,16,0.0617,Within1800
Inst_m2_n10_pi2.0_TF0.4_R0.4_9.txt,2,10,1354.67,25,0.0544,Within1800
Inst_m2_n10_pi2.0_TF0.4_R0.4_10.txt,2,10,234.26,132,0.0360,Within1800
Inst_m2_n10_pi2.0_TF0.4_R0.6_1.txt,2,10,328.88,19,0.0561,Within1800
Inst_m2_n10_pi2.0_TF0.4_R0.6_2.txt,2,10,649.81,0,0.0521,Within1800
Inst_m2_n10_pi2.0_TF0.4_R0.6_3.txt,2,10,591.65,57,0.0554,Within1800
Inst_m2_n10_pi2.0_TF0.4_R0.6_4.txt,2,10,1970.97,1,0.0709,Within1800
Inst_m2_n10_pi2.0_TF0.4_R0.6_5.txt,2,10,807.82,14,0.0418,Within1800
Inst_m2_n10_pi2.0_TF0.4_R0.6_6.txt,2,10,849.57,24,0.0547,Within1800
Inst_m2_n10_pi2.0_TF0.4_R0.6_7.txt,2,10,954.41,36,0.0613,Within1800
Inst_m2_n10_pi2.0_TF0.4_R0.6_8.txt,2,10,1748.89,8,0.0455,Within1800
Inst_m2_n10_pi2.0_TF0.4_R0.6_9.txt,2,10,1294.93,134,0.0573,Within1800
Inst_m2_n10_pi2.0_TF0.4_R0.6_10.txt,2,10,1859.97,197,0.0542,Within1800
Inst_m2_n10_pi2.0_TF0.6_R0.4_1.txt,2,10,1839.30,377,0.0882,Within1800
Inst_m2_n10_pi2.0_TF0.6_R0.4_2.txt,2,10,2695.68,227,0.0560,Within1800
Inst_m2_n10_pi2.0_TF0.6_R0.4_3.txt,2,10,2186.16,425,0.1069,Within1800
Inst_m2_n10_pi2.0_TF0.6_R0.4_4.txt,2,10,973.42,352,0.0787,Within1800
Inst_m2_n10_pi2.0_TF0.6_R0.4_5.txt,2,10,1933.67,24,0.0326,Within1800
Inst_m2_n10_pi2.0_TF0.6_R0.4_6.txt,2,10,1137.21,11,0.0310,Within1800
Inst_m2_n10_pi2.0_TF0.6_R0.4_7.txt,2,10,1879.15,304,0.0592,Within1800
Inst_m2_n10_pi2.0_TF0.6_R0.4_8.txt,2,10,2654.54,426,0.1017,Within1800
Inst_m2_n10_pi2.0_TF0.6_R0.4_9.txt,2,10,1442.28,197,0.0459,Within1800
Inst_m2_n10_pi2.0_TF0.6_R0.4_10.txt,2,10,587.34,376,0.0743,Within1800
Inst_m2_n10_pi2.0_TF0.6_R0.6_1.txt,2,10,921.29,14,0.0272,Within1800
Inst_m2_n10_pi2.0_TF0.6_R0.6_2.txt,2,10,896.48,451,0.1029,Within1800
Inst_m2_n10_pi2.0_TF0.6_R0.6_3.txt,2,10,1961.99,301,0.0459,Within1800
Inst_m2_n10_pi2.0_TF0.6_R0.6_4.txt,2,10,2111.83,319,0.0476,Within1800
Inst_m2_n10_pi2.0_TF0.6_R0.6_5.txt,2,10,767.38,371,0.0661,Within1800
Inst_m2_n10_pi2.0_TF0.6_R0.6_6.txt,2,10,1725.03,361,0.0582,Within1800
Inst_m2_n10_pi2.0_TF0.6_R0.6_7.txt,2,10,1179.79,329,0.0485,Within1800
Inst_m2_n10_pi2.0_TF0.6_R0.6_8.txt,2,10,2010.72,402,0.0729,Within1800
Inst_m2_n10_pi2.0_TF0.6_R0.6_9.txt,2,10,1704.33,398,0.0643,Within1800
Inst_m2_n10_pi2.0_TF0.6_R0.6_10.txt,2,10,1720.33,456,0.0867,Within1800
Inst_m2_n14_pi0.2_TF0.4_R0.4_1.txt,2,14,88.29,3,0.0786,Within1800
Inst_m2_n14_pi0.2_TF0.4_R0.4_2.txt,2,14,67.67,690,0.0662,Within1800
Inst_m2_n14_pi0.2_TF0.4_R0.4_3.txt,2,14,149.76,19,0.0891,Within1800
Inst_m2_n14_pi0.2_TF0.4_R0.4_4.txt,2,14,123.54,804,0.0745,Within1800
Inst_m2_n14_pi0.2_TF0.4_R0.4_5.txt,2,14,153.61,662,0.0645,Within1800
Inst_m2_n14_pi0.2_TF0.4_R0.4_6.txt,2,14,109.61,4,0.0953,Within1800
Inst_m2_n14_pi0.2_TF0.4_R0.4_7.txt,2,14,140.13,1,0.0906,Within1800
Inst_m2_n14_pi0.2_TF0.4_R0.4_8.txt,2,14,476.46,42,0.1350,Within1800
Inst_m2_n14_pi0.2_TF0.4_R0.4_9.txt,2,14,376.45,41,0.0839,Within1800
Inst_m2_n14_pi0.2_TF0.4_R0.4_10.txt,2,14,113.96,786,0.0732,Within1800
Inst_m2_n14_pi0.2_TF0.4_R0.6_1.txt,2,14,163.94,7,0.0813,Within1800
Inst_m2_n14_pi0.2_TF0.4_R0.6_2.txt,2,14,65.67,5,0.0787,Within1800
Inst_m2_n14_pi0.2_TF0.4_R0.6_3.txt,2,14,211.65,12,0.0803,Within1800
Inst_m2_n14_pi0.2_TF0.4_R0.6_4.txt,2,14,74.42,3,0.1160,Within1800
Inst_m2_n14_pi0.2_TF0.4_R0.6_5.txt,2,14,157.60,17,0.0875,Within1800
Inst_m2_n14_pi0.2_TF0.4_R0.6_6.txt,2,14,115.43,58,0.1140,Within1800
Inst_m2_n14_pi0.2_TF0.4_R0.6_7.txt,2,14,127.60,6,0.0892,Within1800
Inst_m2_n14_pi0.2_TF0.4_R0.6_8.txt,2,14,82.80,3,0.0855,Within1800
Inst_m2_n14_pi0.2_TF0.4_R0.6_9.txt,2,14,665.43,119,0.1235,Within1800
Inst_m2_n14_pi0.2_TF0.4_R0.6_10.txt,2,14,244.03,2,0.0910,Within1800
Inst_m2_n14_pi0.2_TF0.6_R0.4_1.txt,2,14,269.61,19,0.0967,Within1800
Inst_m2_n14_pi0.2_TF0.6_R0.4_2.txt,2,14,360.93,5,0.0890,Within1800
Inst_m2_n14_pi0.2_TF0.6_R0.4_3.txt,2,14,916.11,10,0.0959,Within1800
Inst_m2_n14_pi0.2_TF0.6_R0.4_4.txt,2,14,870.87,47,0.1131,Within1800
Inst_m2_n14_pi0.2_TF0.6_R0.4_5.txt,2,14,984.51,6,0.1270,Within1800
Inst_m2_n14_pi0.2_TF0.6_R0.4_6.txt,2,14,1003.13,39,0.1432,Within1800
Inst_m2_n14_pi0.2_TF0.6_R0.4_7.txt,2,14,429.34,0,0.1047,Within1800
Inst_m2_n14_pi0.2_TF0.6_R0.4_8.txt,2,14,280.84,25,0.1081,Within1800
Inst_m2_n14_pi0.2_TF0.6_R0.4_9.txt,2,14,419.35,20,0.0901,Within1800
Inst_m2_n14_pi0.2_TF0.6_R0.4_10.txt,2,14,92.54,95,0.0858,Within1800
Inst_m2_n14_pi0.2_TF0.6_R0.6_1.txt,2,14,478.27,11,0.0879,Within1800
Inst_m2_n14_pi0.2_TF0.6_R0.6_2.txt,2,14,681.17,8,0.1193,Within1800
Inst_m2_n14_pi0.2_TF0.6_R0.6_3.txt,2,14,104.42,10,0.0605,Within1800
Inst_m2_n14_pi0.2_TF0.6_R0.6_4.txt,2,14,834.75,14,0.1166,Within1800
Inst_m2_n14_pi0.2_TF0.6_R0.6_5.txt,2,14,2237.97,108,0.0779,Within1800
Inst_m2_n14_pi0.2_TF0.6_R0.6_6.txt,2,14,1042.48,90,0.1100,Within1800
Inst_m2_n14_pi0.2_TF0.6_R0.6_7.txt,2,14,441.13,10,0.1005,Within1800
Inst_m2_n14_pi0.2_TF0.6_R0.6_8.txt,2,14,1391.85,52,0.0952,Within1800
Inst_m2_n14_pi0.2_TF0.6_R0.6_9.txt,2,14,310.44,43,0.0810,Within1800
Inst_m2_n14_pi0.2_TF0.6_R0.6_10.txt,2,14,948.61,22,0.1165,Within1800
Inst_m2_n14_pi0.5_TF0.4_R0.4_1.txt,2,14,362.24,4,0.0846,Within1800
Inst_m2_n14_pi0.5_TF0.4_R0.4_2.txt,2,14,175.77,49,0.0603,Within1800
Inst_m2_n14_pi0.5_TF0.4_R0.4_3.txt,2,14,310.65,160,0.0460,Within1800
Inst_m2_n14_pi0.5_TF0.4_R0.4_4.txt,2,14,62.77,30,0.0562,Within1800
Inst_m2_n14_pi0.5_TF0.4_R0.4_5.txt,2,14,193.08,109,0.0374,Within1800
Inst_m2_n14_pi0.5_TF0.4_R0.4_6.txt,2,14,174.77,45,0.0681,Within1800
Inst_m2_n14_pi0.5_TF0.4_R0.4_7.txt,2,14,137.35,7,0.0443,Within1800
Inst_m2_n14_pi0.5_TF0.4_R0.4_8.txt,2,14,196.59,90,0.0523,Within1800
Inst_m2_n14_pi0.5_TF0.4_R0.4_9.txt,2,14,196.42,32,0.0507,Within1800
Inst_m2_n14_pi0.5_TF0.4_R0.4_10.txt,2,14,347.18,46,0.0676,Within1800
Inst_m2_n14_pi0.5_TF0.4_R0.6_1.txt,2,14,376.37,86,0.0772,Within1800
Inst_m2_n14_pi0.5_TF0.4_R0.6_2.txt,2,14,294.13,1,0.0981,Within1800
