Instance,m,n,Variant,Variant_Label,AvgResult_DG-ALNS,AvgTime_DG-ALNS,MinResult_DG-ALNS,ValidRuns
Inst_m20_n320_pi0.2_TF0.4_R0.4_1.txt,20,320,D4,$-D_4$,345.886,62.3886,342.52,10
Inst_m20_n320_pi0.2_TF0.4_R0.4_10.txt,20,320,D4,$-D_4$,240.754,62.3014,240.44,10
Inst_m20_n320_pi0.2_TF0.4_R0.4_2.txt,20,320,D4,$-D_4$,380.157,62.2929,378.86,10
Inst_m20_n320_pi0.2_TF0.4_R0.4_3.txt,20,320,D4,$-D_4$,446.03,62.2942,445.35,10
Inst_m20_n320_pi0.2_TF0.4_R0.4_4.txt,20,320,D4,$-D_4$,301.391,62.3492,299.27,10
Inst_m20_n320_pi0.2_TF0.4_R0.4_5.txt,20,320,D4,$-D_4$,332.007,62.276,330.65,10
Inst_m20_n320_pi0.2_TF0.4_R0.4_6.txt,20,320,D4,$-D_4$,354.604,62.3103,354.21,10
Inst_m20_n320_pi0.2_TF0.4_R0.4_7.txt,20,320,D4,$-D_4$,557.38,62.2675,557.38,10
Inst_m20_n320_pi0.2_TF0.4_R0.4_8.txt,20,320,D4,$-D_4$,359.613,62.2449,359.53,10
Inst_m20_n320_pi0.2_TF0.4_R0.4_9.txt,20,320,D4,$-D_4$,354.596,62.2726,353.95,10
Inst_m20_n320_pi0.2_TF0.4_R0.6_1.txt,20,320,D4,$-D_4$,251.171,62.2641,250.55,10
Inst_m20_n320_pi0.2_TF0.4_R0.6_10.txt,20,320,D4,$-D_4$,261.544,62.2622,260.94,10
Inst_m20_n320_pi0.2_TF0.4_R0.6_2.txt,20,320,D4,$-D_4$,280.219,62.2924,278.37,10
Inst_m20_n320_pi0.2_TF0.4_R0.6_3.txt,20,320,D4,$-D_4$,273.246,62.2834,272.05,10
Inst_m20_n320_pi0.2_TF0.4_R0.6_4.txt,20,320,D4,$-D_4$,399.914,62.234,399.65,10
Inst_m20_n320_pi0.2_TF0.4_R0.6_5.txt,20,320,D4,$-D_4$,266.236,62.2461,265.98,10
Inst_m20_n320_pi0.2_TF0.4_R0.6_6.txt,20,320,D4,$-D_4$,433.845,62.24,432.61,10
Inst_m20_n320_pi0.2_TF0.4_R0.6_7.txt,20,320,D4,$-D_4$,301.481,62.2632,301.08,10
Inst_m20_n320_pi0.2_TF0.4_R0.6_8.txt,20,320,D4,$-D_4$,352.036,62.2501,350.23,10
Inst_m20_n320_pi0.2_TF0.4_R0.6_9.txt,20,320,D4,$-D_4$,344.754,62.2512,343.67,10
Inst_m20_n320_pi0.2_TF0.6_R0.4_1.txt,20,320,D4,$-D_4$,347.793,62.2317,347.5,10
Inst_m20_n320_pi0.2_TF0.6_R0.4_10.txt,20,320,D4,$-D_4$,336.817,62.1842,336.15,10
Inst_m20_n320_pi0.2_TF0.6_R0.4_2.txt,20,320,D4,$-D_4$,357.495,62.2441,357.13,10
Inst_m20_n320_pi0.2_TF0.6_R0.4_3.txt,20,320,D4,$-D_4$,397.66,62.232,397.01,10
Inst_m20_n320_pi0.2_TF0.6_R0.4_4.txt,20,320,D4,$-D_4$,435.532,62.231,432.79,10
Inst_m20_n320_pi0.2_TF0.6_R0.4_5.txt,20,320,D4,$-D_4$,335.251,62.2459,334.78,10
Inst_m20_n320_pi0.2_TF0.6_R0.4_6.txt,20,320,D4,$-D_4$,357.534,62.2157,356.12,10
Inst_m20_n320_pi0.2_TF0.6_R0.4_7.txt,20,320,D4,$-D_4$,271.725,62.2175,270.72,10
Inst_m20_n320_pi0.2_TF0.6_R0.4_8.txt,20,320,D4,$-D_4$,370.716,62.1979,369.37,10
Inst_m20_n320_pi0.2_TF0.6_R0.4_9.txt,20,320,D4,$-D_4$,452.643,62.2087,452.18,10
Inst_m20_n320_pi0.2_TF0.6_R0.6_1.txt,20,320,D4,$-D_4$,299.538,62.2057,296.63,10
Inst_m20_n320_pi0.2_TF0.6_R0.6_10.txt,20,320,D4,$-D_4$,405.513,62.2098,404.06,10
Inst_m20_n320_pi0.2_TF0.6_R0.6_2.txt,20,320,D4,$-D_4$,408.876,62.2111,405.75,10
Inst_m20_n320_pi0.2_TF0.6_R0.6_3.txt,20,320,D4,$-D_4$,367.451,62.2409,367.45,10
Inst_m20_n320_pi0.2_TF0.6_R0.6_4.txt,20,320,D4,$-D_4$,234.563,62.2615,233.95,10
Inst_m20_n320_pi0.2_TF0.6_R0.6_5.txt,20,320,D4,$-D_4$,293,62.222,291.46,10
Inst_m20_n320_pi0.2_TF0.6_R0.6_6.txt,20,320,D4,$-D_4$,342.729,62.2064,341.57,10
Inst_m20_n320_pi0.2_TF0.6_R0.6_7.txt,20,320,D4,$-D_4$,347.911,62.2007,347.44,10
Inst_m20_n320_pi0.2_TF0.6_R0.6_8.txt,20,320,D4,$-D_4$,260.514,62.1918,259.29,10
Inst_m20_n320_pi0.2_TF0.6_R0.6_9.txt,20,320,D4,$-D_4$,436.492,62.2127,431.4,10
Inst_m20_n320_pi0.5_TF0.4_R0.4_1.txt,20,320,D4,$-D_4$,745.325,62.1546,743.78,10
Inst_m20_n320_pi0.5_TF0.4_R0.4_10.txt,20,320,D4,$-D_4$,923.936,62.2211,922.8,10
Inst_m20_n320_pi0.5_TF0.4_R0.4_2.txt,20,320,D4,$-D_4$,945.744,62.2321,943.65,10
Inst_m20_n320_pi0.5_TF0.4_R0.4_3.txt,20,320,D4,$-D_4$,848.041,62.2703,844.27,10
Inst_m20_n320_pi0.5_TF0.4_R0.4_4.txt,20,320,D4,$-D_4$,656.356,62.2338,655.01,10
Inst_m20_n320_pi0.5_TF0.4_R0.4_5.txt,20,320,D4,$-D_4$,1133.342,62.2269,1133,10
Inst_m20_n320_pi0.5_TF0.4_R0.4_6.txt,20,320,D4,$-D_4$,791.982,62.2308,789.9,10
Inst_m20_n320_pi0.5_TF0.4_R0.4_7.txt,20,320,D4,$-D_4$,913.37,62.2451,912.83,10
Inst_m20_n320_pi0.5_TF0.4_R0.4_8.txt,20,320,D4,$-D_4$,1188.084,62.22,1184.03,10
Inst_m20_n320_pi0.5_TF0.4_R0.4_9.txt,20,320,D4,$-D_4$,806.163,62.214,804.06,10
Inst_m20_n320_pi0.5_TF0.4_R0.6_1.txt,20,320,D4,$-D_4$,703.295,62.2499,700.72,10
Inst_m20_n320_pi0.5_TF0.4_R0.6_10.txt,20,320,D4,$-D_4$,767.781,62.1906,767.29,10
Inst_m20_n320_pi0.5_TF0.4_R0.6_2.txt,20,320,D4,$-D_4$,606.618,62.1758,604.8,10
Inst_m20_n320_pi0.5_TF0.4_R0.6_3.txt,20,320,D4,$-D_4$,773.456,62.2326,772.25,10
Inst_m20_n320_pi0.5_TF0.4_R0.6_4.txt,20,320,D4,$-D_4$,778.702,62.2478,774.55,10
Inst_m20_n320_pi0.5_TF0.4_R0.6_5.txt,20,320,D4,$-D_4$,820.735,62.229,818.96,10
Inst_m20_n320_pi0.5_TF0.4_R0.6_6.txt,20,320,D4,$-D_4$,666.343,62.2627,665.18,10
Inst_m20_n320_pi0.5_TF0.4_R0.6_7.txt,20,320,D4,$-D_4$,826.289,62.2306,824.22,10
Inst_m20_n320_pi0.5_TF0.4_R0.6_8.txt,20,320,D4,$-D_4$,785.045,62.2412,781.58,10
Inst_m20_n320_pi0.5_TF0.4_R0.6_9.txt,20,320,D4,$-D_4$,724.847,62.2146,721.92,10
Inst_m20_n320_pi0.5_TF0.6_R0.4_1.txt,20,320,D4,$-D_4$,785.103,62.0015,778.07,10
Inst_m20_n320_pi0.5_TF0.6_R0.4_10.txt,20,320,D4,$-D_4$,996.908,62.1834,991.93,10
Inst_m20_n320_pi0.5_TF0.6_R0.4_2.txt,20,320,D4,$-D_4$,666.071,62.0656,664.1,10
Inst_m20_n320_pi0.5_TF0.6_R0.4_3.txt,20,320,D4,$-D_4$,816.197,62.203,812.04,10
Inst_m20_n320_pi0.5_TF0.6_R0.4_4.txt,20,320,D4,$-D_4$,844.234,62.2115,838.71,10
Inst_m20_n320_pi0.5_TF0.6_R0.4_5.txt,20,320,D4,$-D_4$,912,62.2308,904.69,10
Inst_m20_n320_pi0.5_TF0.6_R0.4_6.txt,20,320,D4,$-D_4$,906.781,62.2142,901.55,10
Inst_m20_n320_pi0.5_TF0.6_R0.4_7.txt,20,320,D4,$-D_4$,808.561,62.1911,806.84,10
Inst_m20_n320_pi0.5_TF0.6_R0.4_8.txt,20,320,D4,$-D_4$,930.791,62.2238,926.96,10
Inst_m20_n320_pi0.5_TF0.6_R0.4_9.txt,20,320,D4,$-D_4$,811.47,62.1643,811.39,10
Inst_m20_n320_pi0.5_TF0.6_R0.6_1.txt,20,320,D4,$-D_4$,863.976,62.2151,862.58,10
Inst_m20_n320_pi0.5_TF0.6_R0.6_10.txt,20,320,D4,$-D_4$,881.809,62.1299,875.39,10
Inst_m20_n320_pi0.5_TF0.6_R0.6_2.txt,20,320,D4,$-D_4$,967.12,62.2426,962.96,10
Inst_m20_n320_pi0.5_TF0.6_R0.6_3.txt,20,320,D4,$-D_4$,929.915,62.1986,927.89,10
Inst_m20_n320_pi0.5_TF0.6_R0.6_4.txt,20,320,D4,$-D_4$,734.388,62.1988,732.98,10
Inst_m20_n320_pi0.5_TF0.6_R0.6_5.txt,20,320,D4,$-D_4$,1052.773,62.1888,1050.99,10
Inst_m20_n320_pi0.5_TF0.6_R0.6_6.txt,20,320,D4,$-D_4$,817.53,62.1964,813.35,10
Inst_m20_n320_pi0.5_TF0.6_R0.6_7.txt,20,320,D4,$-D_4$,953.797,62.194,948.09,10
Inst_m20_n320_pi0.5_TF0.6_R0.6_8.txt,20,320,D4,$-D_4$,955.001,62.2084,946.84,10
Inst_m20_n320_pi0.5_TF0.6_R0.6_9.txt,20,320,D4,$-D_4$,813.768,62.1385,811.26,10
Inst_m20_n320_pi1.0_TF0.4_R0.4_1.txt,20,320,D4,$-D_4$,2033.75,61.946,2031.73,10
Inst_m20_n320_pi1.0_TF0.4_R0.4_10.txt,20,320,D4,$-D_4$,1858.734,62.1485,1852.87,10
Inst_m20_n320_pi1.0_TF0.4_R0.4_2.txt,20,320,D4,$-D_4$,1754.466,61.981,1752.71,10
Inst_m20_n320_pi1.0_TF0.4_R0.4_3.txt,20,320,D4,$-D_4$,1558.131,62.058,1552.65,10
Inst_m20_n320_pi1.0_TF0.4_R0.4_4.txt,20,320,D4,$-D_4$,1350.258,62.2374,1340.86,10
Inst_m20_n320_pi1.0_TF0.4_R0.4_5.txt,20,320,D4,$-D_4$,2101.28,62.2261,2101.28,10
Inst_m20_n320_pi1.0_TF0.4_R0.4_6.txt,20,320,D4,$-D_4$,1709.85,62.1804,1705.88,10
Inst_m20_n320_pi1.0_TF0.4_R0.4_7.txt,20,320,D4,$-D_4$,2212,62.1893,2212,10
Inst_m20_n320_pi1.0_TF0.4_R0.4_8.txt,20,320,D4,$-D_4$,1391.982,62.1592,1385.85,10
Inst_m20_n320_pi1.0_TF0.4_R0.4_9.txt,20,320,D4,$-D_4$,2700.992,62.1719,2689.75,10
Inst_m20_n320_pi1.0_TF0.4_R0.6_1.txt,20,320,D4,$-D_4$,1911.854,62.1981,1911.47,10
Inst_m20_n320_pi1.0_TF0.4_R0.6_10.txt,20,320,D4,$-D_4$,2102.798,62.1063,2090.16,10
Inst_m20_n320_pi1.0_TF0.4_R0.6_2.txt,20,320,D4,$-D_4$,1481.69,62.1857,1481.69,10
Inst_m20_n320_pi1.0_TF0.4_R0.6_3.txt,20,320,D4,$-D_4$,1656.882,62.1549,1649.88,10
Inst_m20_n320_pi1.0_TF0.4_R0.6_4.txt,20,320,D4,$-D_4$,2209.981,62.152,2202.99,10
Inst_m20_n320_pi1.0_TF0.4_R0.6_5.txt,20,320,D4,$-D_4$,2104.94,62.1573,2102.7,10
Inst_m20_n320_pi1.0_TF0.4_R0.6_6.txt,20,320,D4,$-D_4$,1682.749,62.1541,1681.51,10
Inst_m20_n320_pi1.0_TF0.4_R0.6_7.txt,20,320,D4,$-D_4$,1415.721,62.1476,1410.17,10
Inst_m20_n320_pi1.0_TF0.4_R0.6_8.txt,20,320,D4,$-D_4$,1483.93,62.1297,1483.93,10
Inst_m20_n320_pi1.0_TF0.4_R0.6_9.txt,20,320,D4,$-D_4$,1556.259,62.1254,1552.62,10
Inst_m20_n320_pi1.0_TF0.6_R0.4_1.txt,20,320,D4,$-D_4$,1857.538,61.8738,1852.22,10
Inst_m20_n320_pi1.0_TF0.6_R0.4_10.txt,20,320,D4,$-D_4$,1416.645,62.1764,1409.94,10
Inst_m20_n320_pi1.0_TF0.6_R0.4_2.txt,20,320,D4,$-D_4$,1651.744,61.9128,1642.31,10
Inst_m20_n320_pi1.0_TF0.6_R0.4_3.txt,20,320,D4,$-D_4$,1479.748,61.9184,1475.79,10
Inst_m20_n320_pi1.0_TF0.6_R0.4_4.txt,20,320,D4,$-D_4$,1533.371,62.1925,1528.96,10
Inst_m20_n320_pi1.0_TF0.6_R0.4_5.txt,20,320,D4,$-D_4$,1820.144,62.2052,1809.35,10
Inst_m20_n320_pi1.0_TF0.6_R0.4_6.txt,20,320,D4,$-D_4$,1662.746,62.2129,1646.45,10
Inst_m20_n320_pi1.0_TF0.6_R0.4_7.txt,20,320,D4,$-D_4$,1602.964,62.1816,1594.59,10
Inst_m20_n320_pi1.0_TF0.6_R0.4_8.txt,20,320,D4,$-D_4$,1750.153,62.2068,1744.83,10
Inst_m20_n320_pi1.0_TF0.6_R0.4_9.txt,20,320,D4,$-D_4$,2006.485,62.1841,1997.48,10
Inst_m20_n320_pi1.0_TF0.6_R0.6_1.txt,20,320,D4,$-D_4$,1912.018,62.1713,1910.86,10
Inst_m20_n320_pi1.0_TF0.6_R0.6_10.txt,20,320,D4,$-D_4$,1603.55,62.118,1597.26,10
Inst_m20_n320_pi1.0_TF0.6_R0.6_2.txt,20,320,D4,$-D_4$,1926.138,62.2029,1918.73,10
Inst_m20_n320_pi1.0_TF0.6_R0.6_3.txt,20,320,D4,$-D_4$,1791.586,62.1146,1784.89,10
Inst_m20_n320_pi1.0_TF0.6_R0.6_4.txt,20,320,D4,$-D_4$,1816.637,62.1492,1809.33,10
Inst_m20_n320_pi1.0_TF0.6_R0.6_5.txt,20,320,D4,$-D_4$,2660.507,62.1582,2651.6,10
Inst_m20_n320_pi1.0_TF0.6_R0.6_6.txt,20,320,D4,$-D_4$,1870.131,62.1465,1864.97,10
Inst_m20_n320_pi1.0_TF0.6_R0.6_7.txt,20,320,D4,$-D_4$,1876.623,62.1055,1870.26,10
Inst_m20_n320_pi1.0_TF0.6_R0.6_8.txt,20,320,D4,$-D_4$,1805.189,62.1521,1803.1,10
Inst_m20_n320_pi1.0_TF0.6_R0.6_9.txt,20,320,D4,$-D_4$,1473.515,62.1298,1468.36,10
Inst_m20_n320_pi2.0_TF0.4_R0.4_1.txt,20,320,D4,$-D_4$,3975.576,61.9192,3964.38,10
Inst_m20_n320_pi2.0_TF0.4_R0.4_10.txt,20,320,D4,$-D_4$,3424.57,62.161,3415.82,10
Inst_m20_n320_pi2.0_TF0.4_R0.4_2.txt,20,320,D4,$-D_4$,3093.237,61.9318,3085.02,10
Inst_m20_n320_pi2.0_TF0.4_R0.4_3.txt,20,320,D4,$-D_4$,3315.161,61.962,3300.92,10
Inst_m20_n320_pi2.0_TF0.4_R0.4_4.txt,20,320,D4,$-D_4$,3068.401,62.0801,3060.2,10
Inst_m20_n320_pi2.0_TF0.4_R0.4_5.txt,20,320,D4,$-D_4$,2600.903,62.1871,2595.33,10
Inst_m20_n320_pi2.0_TF0.4_R0.4_6.txt,20,320,D4,$-D_4$,2298.003,62.1769,2284.76,10
Inst_m20_n320_pi2.0_TF0.4_R0.4_7.txt,20,320,D4,$-D_4$,3428.729,62.1695,3423.2,10
Inst_m20_n320_pi2.0_TF0.4_R0.4_8.txt,20,320,D4,$-D_4$,4252.85,62.1528,4243.18,10
Inst_m20_n320_pi2.0_TF0.4_R0.4_9.txt,20,320,D4,$-D_4$,4255.1,62.1563,4255.1,10
Inst_m20_n320_pi2.0_TF0.4_R0.6_1.txt,20,320,D4,$-D_4$,4067.986,62.2038,4046.98,10
Inst_m20_n320_pi2.0_TF0.4_R0.6_10.txt,20,320,D4,$-D_4$,2988.661,62.1497,2978.46,10
Inst_m20_n320_pi2.0_TF0.4_R0.6_2.txt,20,320,D4,$-D_4$,2798.594,62.1804,2790.74,10
Inst_m20_n320_pi2.0_TF0.4_R0.6_3.txt,20,320,D4,$-D_4$,3042.878,62.125,3038.38,10
Inst_m20_n320_pi2.0_TF0.4_R0.6_4.txt,20,320,D4,$-D_4$,4094.77,62.1506,4094.77,10
Inst_m20_n320_pi2.0_TF0.4_R0.6_5.txt,20,320,D4,$-D_4$,4554.174,62.214,4542.89,10
Inst_m20_n320_pi2.0_TF0.4_R0.6_6.txt,20,320,D4,$-D_4$,3517.78,62.0688,3510.65,10
Inst_m20_n320_pi2.0_TF0.4_R0.6_7.txt,20,320,D4,$-D_4$,4299.668,62.1957,4276.51,10
Inst_m20_n320_pi2.0_TF0.4_R0.6_8.txt,20,320,D4,$-D_4$,3473.33,62.1001,3473.33,10
Inst_m20_n320_pi2.0_TF0.4_R0.6_9.txt,20,320,D4,$-D_4$,3295.801,62.1438,3268.84,10
Inst_m20_n320_pi2.0_TF0.6_R0.4_1.txt,20,320,D4,$-D_4$,2964.723,61.8941,2942.22,10
Inst_m20_n320_pi2.0_TF0.6_R0.4_10.txt,20,320,D4,$-D_4$,3594.051,62.1606,3578.21,10
Inst_m20_n320_pi2.0_TF0.6_R0.4_2.txt,20,320,D4,$-D_4$,3371.744,61.9267,3356.98,10
Inst_m20_n320_pi2.0_TF0.6_R0.4_3.txt,20,320,D4,$-D_4$,2780.321,61.9346,2764.89,10
Inst_m20_n320_pi2.0_TF0.6_R0.4_4.txt,20,320,D4,$-D_4$,4391.443,61.9078,4391.39,10
Inst_m20_n320_pi2.0_TF0.6_R0.4_5.txt,20,320,D4,$-D_4$,3489.772,62.174,3467.03,10
Inst_m20_n320_pi2.0_TF0.6_R0.4_6.txt,20,320,D4,$-D_4$,3130.663,62.169,3126.36,10
Inst_m20_n320_pi2.0_TF0.6_R0.4_7.txt,20,320,D4,$-D_4$,3373.161,62.1601,3368.59,10
Inst_m20_n320_pi2.0_TF0.6_R0.4_8.txt,20,320,D4,$-D_4$,4057.181,62.1958,4057.05,10
Inst_m20_n320_pi2.0_TF0.6_R0.4_9.txt,20,320,D4,$-D_4$,3445.8,62.1626,3413.6,10
Inst_m20_n320_pi2.0_TF0.6_R0.6_1.txt,20,320,D4,$-D_4$,3723.675,62.1813,3695.11,10
Inst_m20_n320_pi2.0_TF0.6_R0.6_10.txt,20,320,D4,$-D_4$,2823.403,62.0279,2811.55,10
Inst_m20_n320_pi2.0_TF0.6_R0.6_2.txt,20,320,D4,$-D_4$,2722.729,62.1481,2703.63,10
Inst_m20_n320_pi2.0_TF0.6_R0.6_3.txt,20,320,D4,$-D_4$,4186.075,62.102,4173.2,10
Inst_m20_n320_pi2.0_TF0.6_R0.6_4.txt,20,320,D4,$-D_4$,4374.173,62.0976,4358.03,10
Inst_m20_n320_pi2.0_TF0.6_R0.6_5.txt,20,320,D4,$-D_4$,3374.537,62.1098,3356.4,10
Inst_m20_n320_pi2.0_TF0.6_R0.6_6.txt,20,320,D4,$-D_4$,3099.482,62.1114,3089.99,10
Inst_m20_n320_pi2.0_TF0.6_R0.6_7.txt,20,320,D4,$-D_4$,3502.73,62.0754,3499.61,10
Inst_m20_n320_pi2.0_TF0.6_R0.6_8.txt,20,320,D4,$-D_4$,3806.189,62.0685,3795.49,10
Inst_m20_n320_pi2.0_TF0.6_R0.6_9.txt,20,320,D4,$-D_4$,3438.464,62.0995,3422.76,10
