Instance,m,n,LB_CG,ValidRuns,AvgRuntime_sec,Final_AvgOFV_18mn,Time_2mn_ms,AvgOFV_2mn,MinOFV_2mn,AvgIter_2mn,g_CG_2mn_percent,Time_4mn_ms,AvgOFV_4mn,MinOFV_4mn,AvgIter_4mn,g_CG_4mn_percent,Time_6mn_ms,AvgOFV_6mn,MinOFV_6mn,AvgIter_6mn,g_CG_6mn_percent,Time_8mn_ms,AvgOFV_8mn,MinOFV_8mn,AvgIter_8mn,g_CG_8mn_percent,Time_10mn_ms,AvgOFV_10mn,MinOFV_10mn,AvgIter_10mn,g_CG_10mn_percent,Time_12mn_ms,AvgOFV_12mn,MinOFV_12mn,AvgIter_12mn,g_CG_12mn_percent,Time_14mn_ms,AvgOFV_14mn,MinOFV_14mn,AvgIter_14mn,g_CG_14mn_percent,Time_16mn_ms,AvgOFV_16mn,MinOFV_16mn,AvgIter_16mn,g_CG_16mn_percent,Time_18mn_ms,AvgOFV_18mn,MinOFV_18mn,AvgIter_18mn,g_CG_18mn_percent
Inst_m20_n320_pi0.2_TF0.4_R0.4_1.txt,20,320,312.800000,10,115.329842,343.052000,12800.000000,350.822000,343.480000,64.900000,10.837975,25600.000000,345.974000,342.640000,126.800000,9.588582,38400.000000,345.099000,342.640000,188.700000,9.359343,51200.000000,344.080000,342.640000,249.500000,9.090909,64000.000000,344.061000,342.640000,308.500000,9.085889,76800.000000,343.780000,341.730000,370.700000,9.011577,89600.000000,343.619000,341.730000,429.000000,8.968945,102400.000000,343.271000,341.730000,484.900000,8.876660,115200.000000,343.052000,341.230000,543.800000,8.818488
Inst_m20_n320_pi0.2_TF0.4_R0.4_10.txt,20,320,223.660000,10,115.244140,240.613000,12800.000000,243.133000,241.320000,76.400000,8.009197,25600.000000,241.263000,240.560000,149.800000,7.296187,38400.000000,240.818000,240.280000,221.500000,7.124883,51200.000000,240.693000,240.280000,293.000000,7.076650,64000.000000,240.693000,240.280000,366.700000,7.076650,76800.000000,240.691000,240.280000,438.800000,7.075877,89600.000000,240.614000,240.280000,508.500000,7.046140,102400.000000,240.614000,240.280000,577.800000,7.046140,115200.000000,240.613000,240.280000,652.000000,7.045754
Inst_m20_n320_pi0.2_TF0.4_R0.4_2.txt,20,320,357.310000,10,115.300340,379.652000,12800.000000,381.314000,379.200000,70.500000,6.295074,25600.000000,380.085000,379.200000,142.200000,5.992081,38400.000000,380.003000,379.200000,215.400000,5.971795,51200.000000,379.943000,379.200000,290.000000,5.956946,64000.000000,379.943000,379.200000,363.900000,5.956946,76800.000000,379.888000,379.200000,437.700000,5.943331,89600.000000,379.888000,379.200000,504.800000,5.943331,102400.000000,379.888000,379.200000,575.500000,5.943331,115200.000000,379.652000,379.200000,650.200000,5.884863
Inst_m20_n320_pi0.2_TF0.4_R0.4_3.txt,20,320,421.820000,10,115.274346,446.050000,12800.000000,449.295000,446.060000,77.700000,6.115136,25600.000000,447.007000,445.160000,159.600000,5.634587,38400.000000,446.175000,445.160000,245.100000,5.458620,51200.000000,446.149000,445.160000,330.500000,5.453111,64000.000000,446.098000,445.160000,414.500000,5.442302,76800.000000,446.095000,445.160000,497.300000,5.441666,89600.000000,446.050000,445.160000,578.100000,5.432126,102400.000000,446.050000,445.160000,661.200000,5.432126,115200.000000,446.050000,445.160000,744.800000,5.432126
Inst_m20_n320_pi0.2_TF0.4_R0.4_4.txt,20,320,277.880000,10,115.298935,299.229000,12800.000000,304.924000,300.130000,71.100000,8.869095,25600.000000,302.088000,297.630000,140.700000,8.013559,38400.000000,300.920000,297.630000,213.600000,7.656520,51200.000000,300.172000,297.630000,286.300000,7.426409,64000.000000,299.829000,297.630000,358.700000,7.320506,76800.000000,299.818000,297.630000,430.600000,7.317106,89600.000000,299.436000,297.630000,500.100000,7.198867,102400.000000,299.229000,297.630000,573.400000,7.134669,115200.000000,299.229000,297.630000,644.800000,7.134669
Inst_m20_n320_pi0.2_TF0.4_R0.4_5.txt,20,320,307.740000,10,115.225275,332.422000,12800.000000,334.781000,330.550000,86.800000,8.077221,25600.000000,332.967000,330.540000,169.000000,7.576426,38400.000000,332.726000,330.510000,247.000000,7.509482,51200.000000,332.580000,330.510000,326.200000,7.468880,64000.000000,332.580000,330.510000,403.700000,7.468880,76800.000000,332.519000,330.510000,481.000000,7.451905,89600.000000,332.458000,330.510000,559.300000,7.434924,102400.000000,332.422000,330.510000,636.500000,7.424900,115200.000000,332.422000,330.510000,714.100000,7.424900
Inst_m20_n320_pi0.2_TF0.4_R0.4_6.txt,20,320,327.640000,10,115.263006,354.503000,12800.000000,358.898000,354.210000,79.200000,8.709438,25600.000000,355.776000,354.210000,156.000000,7.908347,38400.000000,355.333000,354.210000,229.700000,7.793535,51200.000000,354.872000,354.210000,304.000000,7.673753,64000.000000,354.709000,354.180000,379.300000,7.631326,76800.000000,354.559000,353.990000,453.100000,7.592248,89600.000000,354.546000,353.990000,527.500000,7.588860,102400.000000,354.526000,353.990000,601.200000,7.583647,115200.000000,354.503000,353.990000,674.200000,7.577651
Inst_m20_n320_pi0.2_TF0.4_R0.4_7.txt,20,320,523.480000,10,115.285385,557.380000,12800.000000,558.620000,557.380000,105.600000,6.290502,25600.000000,557.383000,557.380000,212.300000,6.082532,38400.000000,557.380000,557.380000,315.200000,6.082027,51200.000000,557.380000,557.380000,416.100000,6.082027,64000.000000,557.380000,557.380000,516.100000,6.082027,76800.000000,557.380000,557.380000,619.300000,6.082027,89600.000000,557.380000,557.380000,719.200000,6.082027,102400.000000,557.380000,557.380000,818.500000,6.082027,115200.000000,557.380000,557.380000,919.100000,6.082027
Inst_m20_n320_pi0.2_TF0.4_R0.4_8.txt,20,320,340.180000,10,115.273444,360.292000,12800.000000,360.862000,359.530000,99.100000,5.731277,25600.000000,360.322000,359.530000,209.700000,5.590000,38400.000000,360.292000,359.530000,320.400000,5.582139,51200.000000,360.292000,359.530000,432.600000,5.582139,64000.000000,360.292000,359.530000,544.300000,5.582139,76800.000000,360.292000,359.530000,654.700000,5.582139,89600.000000,360.292000,359.530000,763.900000,5.582139,102400.000000,360.292000,359.530000,874.100000,5.582139,115200.000000,360.292000,359.530000,981.300000,5.582139
Inst_m20_n320_pi0.2_TF0.4_R0.4_9.txt,20,320,330.440000,10,115.263208,354.373000,12800.000000,360.756000,355.450000,80.600000,8.403464,25600.000000,356.839000,355.100000,155.800000,7.398014,38400.000000,355.003000,354.090000,234.300000,6.919096,51200.000000,354.963000,354.090000,310.600000,6.908607,64000.000000,354.831000,354.090000,387.100000,6.873977,76800.000000,354.666000,354.090000,465.500000,6.830652,89600.000000,354.572000,353.890000,542.400000,6.805952,102400.000000,354.431000,353.890000,616.900000,6.768877,115200.000000,354.373000,353.890000,695.000000,6.753618
Inst_m20_n320_pi0.2_TF0.4_R0.6_1.txt,20,320,233.940000,10,115.273546,251.476000,12800.000000,255.181000,250.970000,79.200000,8.323896,25600.000000,253.109000,250.970000,150.600000,7.573417,38400.000000,252.693000,250.970000,218.100000,7.421258,51200.000000,252.294000,250.970000,284.100000,7.274846,64000.000000,251.476000,250.960000,352.000000,6.973230,76800.000000,251.476000,250.960000,416.500000,6.973230,89600.000000,251.476000,250.960000,481.500000,6.973230,102400.000000,251.476000,250.960000,542.000000,6.973230,115200.000000,251.476000,250.960000,607.200000,6.973230
Inst_m20_n320_pi0.2_TF0.4_R0.6_10.txt,20,320,243.310000,10,115.327132,261.912000,12800.000000,264.692000,261.290000,80.300000,8.078068,25600.000000,262.092000,260.940000,164.200000,7.166186,38400.000000,261.939000,260.940000,249.300000,7.111961,51200.000000,261.912000,260.940000,336.900000,7.102386,64000.000000,261.912000,260.940000,422.200000,7.102386,76800.000000,261.912000,260.940000,508.000000,7.102386,89600.000000,261.912000,260.940000,591.300000,7.102386,102400.000000,261.912000,260.940000,675.900000,7.102386,115200.000000,261.912000,260.940000,759.500000,7.102386
Inst_m20_n320_pi0.2_TF0.4_R0.6_2.txt,20,320,257.460000,10,115.326031,279.084000,12800.000000,280.860000,278.390000,63.100000,8.331553,25600.000000,279.603000,278.260000,123.600000,7.919443,38400.000000,279.546000,278.260000,189.400000,7.900668,51200.000000,279.180000,278.260000,251.600000,7.779927,64000.000000,279.135000,277.860000,317.700000,7.765060,76800.000000,279.132000,277.860000,382.100000,7.764069,89600.000000,279.116000,277.860000,445.200000,7.758781,102400.000000,279.112000,277.860000,509.100000,7.757459,115200.000000,279.084000,277.860000,573.400000,7.748205
Inst_m20_n320_pi0.2_TF0.4_R0.6_3.txt,20,320,255.580000,10,115.258191,272.352000,12800.000000,276.272000,272.240000,68.900000,7.489720,25600.000000,272.605000,272.050000,136.600000,6.245300,38400.000000,272.409000,271.960000,202.600000,6.177843,51200.000000,272.373000,271.750000,265.900000,6.165442,64000.000000,272.352000,271.750000,331.300000,6.158207,76800.000000,272.352000,271.750000,395.000000,6.158207,89600.000000,272.352000,271.750000,458.200000,6.158207,102400.000000,272.352000,271.750000,521.900000,6.158207,115200.000000,272.352000,271.750000,585.900000,6.158207
Inst_m20_n320_pi0.2_TF0.4_R0.6_4.txt,20,320,371.450000,10,115.320007,399.709000,12800.000000,402.503000,399.730000,85.000000,7.714974,25600.000000,400.336000,399.730000,172.800000,7.215439,38400.000000,400.108000,399.650000,258.200000,7.162566,51200.000000,399.975000,399.650000,344.200000,7.131696,64000.000000,399.860000,399.650000,432.400000,7.104987,76800.000000,399.860000,399.650000,518.700000,7.104987,89600.000000,399.744000,399.650000,607.000000,7.078030,102400.000000,399.727000,399.650000,691.800000,7.074078,115200.000000,399.709000,399.650000,777.400000,7.069893
Inst_m20_n320_pi0.2_TF0.4_R0.6_5.txt,20,320,252.740000,10,115.296525,266.053000,12800.000000,269.231000,266.150000,82.600000,6.125223,25600.000000,268.043000,266.110000,161.400000,5.709159,38400.000000,267.232000,265.990000,240.300000,5.423003,51200.000000,266.900000,265.990000,322.900000,5.305358,64000.000000,266.487000,265.990000,404.300000,5.158601,76800.000000,266.108000,265.980000,485.600000,5.023524,89600.000000,266.077000,265.980000,567.700000,5.012459,102400.000000,266.074000,265.980000,644.900000,5.011388,115200.000000,266.053000,265.980000,723.100000,5.003890
Inst_m20_n320_pi0.2_TF0.4_R0.6_6.txt,20,320,410.970000,10,115.280869,433.402000,12800.000000,438.286000,435.280000,76.600000,6.232460,25600.000000,435.402000,433.640000,155.200000,5.611366,38400.000000,434.117000,432.700000,231.300000,5.331973,51200.000000,433.707000,432.700000,306.100000,5.242479,64000.000000,433.542000,432.700000,377.800000,5.206416,76800.000000,433.467000,432.700000,454.500000,5.190014,89600.000000,433.432000,432.700000,527.700000,5.182358,102400.000000,433.403000,432.700000,602.400000,5.176014,115200.000000,433.402000,432.700000,676.600000,5.175795
Inst_m20_n320_pi0.2_TF0.4_R0.6_7.txt,20,320,276.750000,10,115.291807,301.441000,12800.000000,303.059000,301.180000,83.100000,8.681148,25600.000000,301.487000,301.080000,168.500000,8.204997,38400.000000,301.451000,301.080000,255.300000,8.194035,51200.000000,301.441000,301.080000,338.700000,8.190989,64000.000000,301.441000,301.080000,422.000000,8.190989,76800.000000,301.441000,301.080000,505.500000,8.190989,89600.000000,301.441000,301.080000,588.300000,8.190989,102400.000000,301.441000,301.080000,674.000000,8.190989,115200.000000,301.441000,301.080000,759.800000,8.190989
Inst_m20_n320_pi0.2_TF0.4_R0.6_8.txt,20,320,317.500000,10,115.282475,351.050000,12800.000000,353.017000,350.420000,72.300000,10.060989,25600.000000,352.148000,350.070000,147.000000,9.839045,38400.000000,351.582000,350.070000,224.700000,9.693898,51200.000000,351.076000,348.550000,300.000000,9.563741,64000.000000,351.076000,348.550000,375.200000,9.563741,76800.000000,351.076000,348.550000,451.000000,9.563741,89600.000000,351.076000,348.550000,525.600000,9.563741,102400.000000,351.076000,348.550000,597.300000,9.563741,115200.000000,351.050000,348.550000,670.300000,9.557043
Inst_m20_n320_pi0.2_TF0.4_R0.6_9.txt,20,320,321.660000,10,115.236414,343.341000,12800.000000,351.549000,344.500000,65.800000,8.502086,25600.000000,346.759000,343.910000,133.600000,7.238168,38400.000000,345.924000,343.650000,199.500000,7.014257,51200.000000,344.838000,343.650000,266.900000,6.721417,64000.000000,343.804000,343.040000,336.700000,6.440879,76800.000000,343.513000,342.850000,402.800000,6.361622,89600.000000,343.421000,342.850000,470.000000,6.336537,102400.000000,343.349000,342.850000,537.300000,6.316896,115200.000000,343.341000,342.850000,604.900000,6.314713
Inst_m20_n320_pi0.2_TF0.6_R0.4_1.txt,20,320,325.040000,10,115.236611,347.669000,12800.000000,350.462000,347.690000,78.500000,7.253853,25600.000000,347.915000,347.500000,157.800000,6.574882,38400.000000,347.760000,347.500000,235.700000,6.533241,51200.000000,347.683000,347.500000,313.900000,6.512542,64000.000000,347.682000,347.500000,393.000000,6.512273,76800.000000,347.670000,347.500000,470.200000,6.509046,89600.000000,347.670000,347.500000,549.400000,6.509046,102400.000000,347.669000,347.500000,622.200000,6.508777,115200.000000,347.669000,347.500000,696.900000,6.508777
Inst_m20_n320_pi0.2_TF0.6_R0.4_10.txt,20,320,321.970000,10,115.271337,336.700000,12800.000000,339.483000,336.750000,71.900000,5.158727,25600.000000,337.247000,336.520000,144.300000,4.529914,38400.000000,336.969000,336.280000,220.000000,4.451151,51200.000000,336.919000,336.280000,295.900000,4.436971,64000.000000,336.762000,336.280000,371.100000,4.392420,76800.000000,336.728000,336.280000,449.100000,4.382766,89600.000000,336.728000,336.280000,524.900000,4.382766,102400.000000,336.724000,336.280000,598.800000,4.381630,115200.000000,336.700000,336.280000,674.000000,4.374814
Inst_m20_n320_pi0.2_TF0.6_R0.4_2.txt,20,320,334.010000,10,115.302044,357.297000,12800.000000,357.891000,357.130000,84.400000,6.672702,25600.000000,357.317000,357.130000,168.300000,6.522779,38400.000000,357.317000,357.130000,249.600000,6.522779,51200.000000,357.297000,357.130000,331.800000,6.517547,64000.000000,357.297000,357.130000,413.000000,6.517547,76800.000000,357.297000,357.130000,494.000000,6.517547,89600.000000,357.297000,357.130000,575.200000,6.517547,102400.000000,357.297000,357.130000,654.700000,6.517547,115200.000000,357.297000,357.130000,735.100000,6.517547
Inst_m20_n320_pi0.2_TF0.6_R0.4_3.txt,20,320,375.640000,10,115.299735,397.288000,12800.000000,404.748000,398.170000,77.600000,7.191635,25600.000000,398.392000,397.150000,155.500000,5.710958,38400.000000,398.017000,397.150000,237.100000,5.622122,51200.000000,397.693000,397.150000,316.400000,5.545232,64000.000000,397.627000,396.800000,395.100000,5.529554,76800.000000,397.570000,396.800000,476.700000,5.516010,89600.000000,397.515000,396.800000,557.100000,5.502937,102400.000000,397.301000,396.800000,639.700000,5.452038,115200.000000,397.288000,396.800000,721.800000,5.448944
Inst_m20_n320_pi0.2_TF0.6_R0.4_4.txt,20,320,400.840000,10,115.231194,432.368000,12800.000000,439.063000,432.350000,82.900000,8.705584,25600.000000,434.859000,431.250000,161.100000,7.822995,38400.000000,433.516000,431.250000,237.000000,7.537438,51200.000000,432.760000,430.550000,315.200000,7.375913,64000.000000,432.619000,430.550000,395.800000,7.345725,76800.000000,432.521000,430.550000,475.300000,7.324731,89600.000000,432.463000,430.550000,553.800000,7.312302,102400.000000,432.463000,430.550000,626.600000,7.312302,115200.000000,432.368000,430.550000,701.300000,7.291936
Inst_m20_n320_pi0.2_TF0.6_R0.4_5.txt,20,320,312.640000,10,115.266821,334.637000,12800.000000,340.428000,334.730000,80.800000,8.162666,25600.000000,337.323000,334.650000,165.600000,7.317319,38400.000000,335.744000,334.440000,249.600000,6.881433,51200.000000,335.114000,333.990000,335.500000,6.706375,64000.000000,334.935000,333.990000,420.400000,6.656515,76800.000000,334.826000,333.990000,506.300000,6.626128,89600.000000,334.783000,333.990000,588.300000,6.614135,102400.000000,334.637000,333.990000,670.000000,6.573391,115200.000000,334.637000,333.990000,752.000000,6.573391
Inst_m20_n320_pi0.2_TF0.6_R0.4_6.txt,20,320,326.900000,10,115.282381,355.923000,12800.000000,362.069000,357.390000,73.500000,9.713342,25600.000000,358.707000,356.740000,143.100000,8.867126,38400.000000,357.623000,356.710000,213.500000,8.590890,51200.000000,357.136000,354.860000,286.700000,8.466243,64000.000000,356.888000,354.860000,359.600000,8.402636,76800.000000,356.381000,354.860000,432.800000,8.272327,89600.000000,356.322000,354.860000,505.900000,8.257138,102400.000000,356.178000,354.860000,577.900000,8.220047,115200.000000,355.923000,354.860000,650.000000,8.154292
Inst_m20_n320_pi0.2_TF0.6_R0.4_7.txt,20,320,255.980000,10,115.300941,272.179000,12800.000000,273.121000,271.560000,85.100000,6.275973,25600.000000,272.253000,270.720000,168.500000,5.977161,38400.000000,272.253000,270.720000,251.400000,5.977161,51200.000000,272.215000,270.720000,334.000000,5.964036,64000.000000,272.206000,270.720000,414.500000,5.960927,76800.000000,272.206000,270.720000,494.700000,5.960927,89600.000000,272.206000,270.720000,576.000000,5.960927,102400.000000,272.199000,270.720000,660.000000,5.958508,115200.000000,272.179000,270.720000,741.800000,5.951598
Inst_m20_n320_pi0.2_TF0.6_R0.4_8.txt,20,320,342.060000,10,115.329742,370.102000,12800.000000,379.562000,370.940000,72.900000,9.880336,25600.000000,374.759000,369.980000,144.200000,8.725341,38400.000000,371.183000,369.980000,215.100000,7.845995,51200.000000,370.646000,369.980000,289.500000,7.712480,64000.000000,370.544000,369.980000,361.500000,7.687076,76800.000000,370.435000,369.980000,435.300000,7.659913,89600.000000,370.309000,369.150000,507.600000,7.628494,102400.000000,370.202000,369.150000,578.100000,7.601796,115200.000000,370.102000,369.150000,651.000000,7.576830
Inst_m20_n320_pi0.2_TF0.6_R0.4_9.txt,20,320,426.700000,10,115.277962,452.500000,12800.000000,455.685000,452.730000,84.300000,6.360754,25600.000000,453.403000,452.630000,168.600000,5.889463,38400.000000,452.792000,452.320000,248.200000,5.762469,51200.000000,452.676000,452.180000,332.200000,5.738321,64000.000000,452.607000,452.180000,416.400000,5.723950,76800.000000,452.572000,452.180000,500.800000,5.716659,89600.000000,452.568000,452.180000,585.000000,5.715826,102400.000000,452.558000,452.180000,667.800000,5.713743,115200.000000,452.500000,452.180000,751.000000,5.701657
Inst_m20_n320_pi0.2_TF0.6_R0.6_1.txt,20,320,267.780000,10,115.274983,297.054000,12800.000000,302.385000,297.590000,68.800000,11.444020,25600.000000,298.756000,297.360000,137.700000,10.368327,38400.000000,298.459000,296.460000,205.700000,10.279134,51200.000000,298.072000,296.320000,274.400000,10.162645,64000.000000,298.064000,296.320000,341.400000,10.160234,76800.000000,297.566000,296.320000,408.500000,10.009880,89600.000000,297.428000,296.320000,477.300000,9.968127,102400.000000,297.428000,296.320000,547.000000,9.968127,115200.000000,297.054000,294.770000,614.900000,9.854774
Inst_m20_n320_pi0.2_TF0.6_R0.6_10.txt,20,320,381.330000,10,115.251604,406.748000,12800.000000,408.621000,405.650000,82.500000,6.678805,25600.000000,406.936000,405.650000,167.000000,6.292390,38400.000000,406.824000,405.650000,252.000000,6.266592,51200.000000,406.799000,405.650000,337.500000,6.260832,64000.000000,406.767000,405.650000,422.600000,6.253457,76800.000000,406.748000,405.650000,508.600000,6.249078,89600.000000,406.748000,405.650000,593.900000,6.249078,102400.000000,406.748000,405.650000,678.800000,6.249078,115200.000000,406.748000,405.650000,764.200000,6.249078
Inst_m20_n320_pi0.2_TF0.6_R0.6_2.txt,20,320,373.100000,10,115.255720,406.722000,12800.000000,410.795000,404.960000,79.500000,9.176110,25600.000000,409.571000,404.960000,159.200000,8.904683,38400.000000,407.770000,404.960000,236.000000,8.502342,51200.000000,407.716000,404.960000,314.600000,8.490224,64000.000000,407.132000,404.960000,392.000000,8.358960,76800.000000,407.072000,404.960000,473.400000,8.345452,89600.000000,406.783000,404.960000,553.400000,8.280336,102400.000000,406.746000,404.960000,632.200000,8.271993,115200.000000,406.722000,404.960000,709.500000,8.266580
Inst_m20_n320_pi0.2_TF0.6_R0.6_3.txt,20,320,342.950000,10,115.290341,367.395000,12800.000000,368.845000,367.450000,85.100000,7.020564,25600.000000,367.658000,367.450000,174.200000,6.720376,38400.000000,367.591000,367.450000,265.500000,6.703374,51200.000000,367.571000,367.450000,353.800000,6.698298,64000.000000,367.467000,367.000000,441.500000,6.671892,76800.000000,367.461000,367.000000,529.700000,6.670368,89600.000000,367.400000,366.760000,620.600000,6.654872,102400.000000,367.400000,366.760000,710.100000,6.654872,115200.000000,367.395000,366.720000,798.500000,6.653602
Inst_m20_n320_pi0.2_TF0.6_R0.6_4.txt,20,320,214.860000,10,115.263343,234.129000,12800.000000,236.330000,234.210000,70.200000,9.084754,25600.000000,235.071000,234.160000,140.300000,8.597828,38400.000000,234.657000,234.160000,208.600000,8.436569,51200.000000,234.341000,233.980000,281.000000,8.313099,64000.000000,234.341000,233.980000,348.000000,8.313099,76800.000000,234.312000,233.980000,418.200000,8.301752,89600.000000,234.183000,233.980000,490.700000,8.251239,102400.000000,234.180000,233.980000,561.500000,8.250064,115200.000000,234.129000,233.900000,631.100000,8.230078
Inst_m20_n320_pi0.2_TF0.6_R0.6_5.txt,20,320,269.560000,10,115.300177,291.461000,12800.000000,295.349000,292.080000,77.600000,8.731704,25600.000000,292.343000,290.410000,154.500000,7.793243,38400.000000,291.703000,290.230000,233.700000,7.590940,51200.000000,291.565000,290.230000,313.600000,7.547202,64000.000000,291.461000,290.230000,394.300000,7.514213,76800.000000,291.461000,290.230000,473.800000,7.514213,89600.000000,291.461000,290.230000,554.700000,7.514213,102400.000000,291.461000,290.230000,636.800000,7.514213,115200.000000,291.461000,290.230000,716.500000,7.514213
Inst_m20_n320_pi0.2_TF0.6_R0.6_6.txt,20,320,318.760000,10,115.287932,341.576000,12800.000000,351.013000,341.680000,81.800000,9.188549,25600.000000,342.518000,341.680000,156.900000,6.936278,38400.000000,342.013000,341.220000,232.300000,6.798864,51200.000000,341.838000,341.070000,308.800000,6.751151,64000.000000,341.796000,341.070000,385.200000,6.739693,76800.000000,341.784000,341.070000,461.800000,6.736418,89600.000000,341.742000,341.070000,538.700000,6.724956,102400.000000,341.658000,341.070000,615.200000,6.702024,115200.000000,341.576000,340.690000,691.100000,6.679626
Inst_m20_n320_pi0.2_TF0.6_R0.6_7.txt,20,320,329.360000,10,115.249497,347.977000,12800.000000,349.979000,347.460000,82.300000,5.891496,25600.000000,348.214000,347.460000,162.500000,5.414486,38400.000000,348.088000,347.460000,245.400000,5.380249,51200.000000,348.061000,347.460000,326.900000,5.372909,64000.000000,348.061000,347.460000,406.700000,5.372909,76800.000000,348.061000,347.460000,488.600000,5.372909,89600.000000,348.032000,347.460000,572.800000,5.365024,102400.000000,347.999000,347.460000,656.700000,5.356050,115200.000000,347.977000,347.460000,741.000000,5.350066
Inst_m20_n320_pi0.2_TF0.6_R0.6_8.txt,20,320,237.600000,10,115.256424,260.400000,12800.000000,262.745000,260.820000,76.600000,9.570116,25600.000000,261.066000,259.420000,152.900000,8.988532,38400.000000,260.608000,259.420000,232.400000,8.828585,51200.000000,260.574000,259.330000,313.500000,8.816689,64000.000000,260.573000,259.330000,391.500000,8.816339,76800.000000,260.487000,259.330000,471.900000,8.786235,89600.000000,260.487000,259.330000,551.900000,8.786235,102400.000000,260.449000,259.330000,631.200000,8.772927,115200.000000,260.400000,259.330000,711.800000,8.755760
