Instance,m,n,LB_CG,ValidRuns,AvgRuntime_sec,Final_AvgOFV_18mn,Time_2mn_ms,AvgOFV_2mn,MinOFV_2mn,AvgIter_2mn,g_CG_2mn_percent,Time_4mn_ms,AvgOFV_4mn,MinOFV_4mn,AvgIter_4mn,g_CG_4mn_percent,Time_6mn_ms,AvgOFV_6mn,MinOFV_6mn,AvgIter_6mn,g_CG_6mn_percent,Time_8mn_ms,AvgOFV_8mn,MinOFV_8mn,AvgIter_8mn,g_CG_8mn_percent,Time_10mn_ms,AvgOFV_10mn,MinOFV_10mn,AvgIter_10mn,g_CG_10mn_percent,Time_12mn_ms,AvgOFV_12mn,MinOFV_12mn,AvgIter_12mn,g_CG_12mn_percent,Time_14mn_ms,AvgOFV_14mn,MinOFV_14mn,AvgIter_14mn,g_CG_14mn_percent,Time_16mn_ms,AvgOFV_16mn,MinOFV_16mn,AvgIter_16mn,g_CG_16mn_percent,Time_18mn_ms,AvgOFV_18mn,MinOFV_18mn,AvgIter_18mn,g_CG_18mn_percent
Inst_m20_n320_pi0.2_TF0.6_R0.6_9.txt,20,320,388.860000,10,115.296062,429.795000,12800.000000,436.482000,432.190000,76.600000,10.910416,25600.000000,433.496000,430.720000,155.400000,10.296750,38400.000000,431.772000,429.380000,234.300000,9.938579,51200.000000,431.392000,429.380000,312.000000,9.859246,64000.000000,431.103000,429.380000,391.200000,9.798818,76800.000000,430.711000,429.380000,471.100000,9.716724,89600.000000,430.665000,429.380000,552.700000,9.707081,102400.000000,430.059000,428.550000,634.100000,9.579848,115200.000000,429.795000,426.930000,715.300000,9.524308
Inst_m20_n320_pi0.5_TF0.4_R0.4_1.txt,20,320,691.840000,10,115.317136,744.433000,12800.000000,756.935000,745.410000,65.700000,8.599814,25600.000000,751.717000,745.090000,132.100000,7.965365,38400.000000,745.167000,744.030000,199.000000,7.156382,51200.000000,745.046000,744.030000,266.300000,7.141304,64000.000000,744.927000,744.030000,334.200000,7.126470,76800.000000,744.700000,744.030000,406.100000,7.098160,89600.000000,744.545000,743.270000,474.700000,7.078820,102400.000000,744.433000,743.270000,539.900000,7.064840,115200.000000,744.433000,743.270000,607.600000,7.064840
Inst_m20_n320_pi0.5_TF0.4_R0.4_10.txt,20,320,856.960000,10,115.232438,921.999000,12800.000000,936.691000,927.580000,75.300000,8.511985,25600.000000,926.261000,923.300000,154.100000,7.481800,38400.000000,924.199000,921.850000,230.900000,7.275381,51200.000000,923.751000,921.850000,308.600000,7.230412,64000.000000,922.771000,920.450000,386.800000,7.131889,76800.000000,922.703000,920.450000,464.000000,7.125045,89600.000000,922.703000,920.450000,540.800000,7.125045,102400.000000,922.268000,920.450000,618.700000,7.081239,115200.000000,921.999000,919.850000,695.600000,7.054129
Inst_m20_n320_pi0.5_TF0.4_R0.4_2.txt,20,320,881.580000,10,115.294657,946.060000,12800.000000,958.154000,947.320000,72.700000,7.991826,25600.000000,948.487000,942.720000,142.600000,7.054077,38400.000000,947.338000,942.720000,216.900000,6.941345,51200.000000,946.997000,942.720000,288.800000,6.907836,64000.000000,946.980000,942.720000,361.000000,6.906165,76800.000000,946.651000,942.720000,435.300000,6.873811,89600.000000,946.420000,942.720000,507.300000,6.851081,102400.000000,946.182000,942.720000,581.900000,6.827650,115200.000000,946.060000,942.720000,654.000000,6.815635
Inst_m20_n320_pi0.5_TF0.4_R0.4_3.txt,20,320,757.630000,10,115.320750,846.757000,12800.000000,862.475000,848.320000,72.900000,12.156294,25600.000000,854.764000,848.320000,140.200000,11.363838,38400.000000,849.843000,842.290000,208.700000,10.850592,51200.000000,847.852000,842.290000,273.100000,10.641244,64000.000000,847.456000,841.370000,340.800000,10.599488,76800.000000,847.456000,841.370000,406.700000,10.599488,89600.000000,847.407000,841.370000,475.300000,10.594319,102400.000000,847.207000,841.370000,542.300000,10.573213,115200.000000,846.757000,841.370000,610.000000,10.525688
Inst_m20_n320_pi0.5_TF0.4_R0.4_4.txt,20,320,614.450000,10,115.297369,654.357000,12800.000000,660.226000,656.640000,68.800000,6.933383,25600.000000,657.079000,655.640000,135.700000,6.487652,38400.000000,656.019000,653.310000,208.900000,6.336554,51200.000000,654.871000,653.310000,279.600000,6.172361,64000.000000,654.814000,653.310000,352.800000,6.164193,76800.000000,654.637000,653.130000,422.400000,6.138822,89600.000000,654.468000,653.130000,492.700000,6.114585,102400.000000,654.390000,653.130000,563.400000,6.103394,115200.000000,654.357000,653.130000,633.500000,6.098659
Inst_m20_n320_pi0.5_TF0.4_R0.4_5.txt,20,320,1079.440000,10,115.282815,1133.368000,12800.000000,1134.203000,1133.420000,86.500000,4.828324,25600.000000,1133.756000,1132.900000,174.300000,4.790802,38400.000000,1133.368000,1132.900000,266.800000,4.758207,51200.000000,1133.368000,1132.900000,358.100000,4.758207,64000.000000,1133.368000,1132.900000,450.200000,4.758207,76800.000000,1133.368000,1132.900000,542.300000,4.758207,89600.000000,1133.368000,1132.900000,633.400000,4.758207,102400.000000,1133.368000,1132.900000,725.900000,4.758207,115200.000000,1133.368000,1132.900000,818.300000,4.758207
Inst_m20_n320_pi0.5_TF0.4_R0.4_6.txt,20,320,749.440000,10,115.281913,791.937000,12800.000000,798.443000,792.140000,80.900000,6.137320,25600.000000,794.370000,792.140000,152.800000,5.656054,38400.000000,793.558000,792.140000,226.900000,5.559518,51200.000000,793.190000,792.140000,301.800000,5.515702,64000.000000,793.070000,792.140000,373.400000,5.501406,76800.000000,792.859000,792.140000,444.700000,5.476257,89600.000000,792.606000,792.010000,515.200000,5.446085,102400.000000,792.053000,790.670000,588.600000,5.380069,115200.000000,791.937000,790.670000,662.300000,5.366210
Inst_m20_n320_pi0.5_TF0.4_R0.4_7.txt,20,320,856.350000,10,115.274788,913.325000,12800.000000,926.030000,911.630000,81.800000,7.524594,25600.000000,914.639000,911.630000,165.100000,6.372897,38400.000000,914.186000,911.630000,248.600000,6.326502,51200.000000,913.909000,911.630000,332.300000,6.298111,64000.000000,913.660000,911.630000,416.800000,6.272574,76800.000000,913.497000,911.630000,500.900000,6.255850,89600.000000,913.491000,911.630000,583.500000,6.255234,102400.000000,913.491000,911.630000,669.500000,6.255234,115200.000000,913.325000,911.630000,753.500000,6.238196
Inst_m20_n320_pi0.5_TF0.4_R0.4_8.txt,20,320,1116.900000,10,115.335501,1187.252000,12800.000000,1203.128000,1187.520000,80.000000,7.166985,25600.000000,1191.539000,1184.920000,158.100000,6.264084,38400.000000,1188.680000,1184.920000,234.500000,6.038631,51200.000000,1188.447000,1184.920000,309.700000,6.020210,64000.000000,1188.048000,1184.920000,382.100000,5.988647,76800.000000,1187.932000,1184.920000,457.100000,5.979467,89600.000000,1187.789000,1184.920000,532.000000,5.968148,102400.000000,1187.472000,1184.920000,606.900000,5.943045,115200.000000,1187.252000,1184.920000,679.800000,5.925616
Inst_m20_n320_pi0.5_TF0.4_R0.4_9.txt,20,320,756.330000,10,115.303289,804.329000,12800.000000,822.561000,808.000000,72.000000,8.051804,25600.000000,809.713000,804.590000,143.100000,6.592830,38400.000000,806.016000,802.820000,213.700000,6.164394,51200.000000,805.660000,802.820000,285.300000,6.122930,64000.000000,804.575000,802.820000,356.600000,5.996333,76800.000000,804.364000,802.820000,426.800000,5.971675,89600.000000,804.357000,802.820000,497.500000,5.970856,102400.000000,804.329000,802.820000,569.100000,5.967583,115200.000000,804.329000,802.820000,644.600000,5.967583
Inst_m20_n320_pi0.5_TF0.4_R0.6_1.txt,20,320,650.520000,10,115.268467,703.371000,12800.000000,706.407000,702.820000,71.300000,7.911445,25600.000000,704.413000,701.410000,144.000000,7.650767,38400.000000,703.863000,701.410000,217.300000,7.578605,51200.000000,703.688000,701.320000,288.000000,7.555621,64000.000000,703.539000,701.320000,356.900000,7.536043,76800.000000,703.498000,701.320000,426.700000,7.530654,89600.000000,703.371000,701.320000,497.900000,7.513958,102400.000000,703.371000,701.320000,568.400000,7.513958,115200.000000,703.371000,701.320000,640.200000,7.513958
Inst_m20_n320_pi0.5_TF0.4_R0.6_10.txt,20,320,729.010000,10,115.303086,768.303000,12800.000000,772.915000,767.560000,90.300000,5.680444,25600.000000,769.190000,767.300000,175.800000,5.223677,38400.000000,768.685000,767.290000,260.500000,5.161412,51200.000000,768.503000,767.290000,345.200000,5.138952,64000.000000,768.371000,767.290000,431.200000,5.122656,76800.000000,768.303000,767.290000,515.400000,5.114258,89600.000000,768.303000,767.290000,598.800000,5.114258,102400.000000,768.303000,767.290000,681.000000,5.114258,115200.000000,768.303000,767.290000,766.400000,5.114258
Inst_m20_n320_pi0.5_TF0.4_R0.6_2.txt,20,320,572.000000,10,115.291848,606.012000,12800.000000,616.927000,608.350000,87.000000,7.282385,25600.000000,608.287000,605.400000,171.900000,5.965441,38400.000000,607.289000,604.800000,258.300000,5.810907,51200.000000,606.921000,604.800000,341.800000,5.753797,64000.000000,606.921000,604.800000,428.700000,5.753797,76800.000000,606.921000,604.800000,515.000000,5.753797,89600.000000,606.618000,604.800000,601.300000,5.706722,102400.000000,606.618000,604.800000,687.000000,5.706722,115200.000000,606.012000,604.800000,774.600000,5.612430
Inst_m20_n320_pi0.5_TF0.4_R0.6_3.txt,20,320,717.950000,10,115.307402,773.421000,12800.000000,779.413000,773.550000,84.200000,7.885806,25600.000000,774.729000,772.630000,170.100000,7.328885,38400.000000,774.409000,772.630000,253.100000,7.290592,51200.000000,774.017000,772.630000,334.100000,7.243639,64000.000000,773.585000,772.630000,413.200000,7.191841,76800.000000,773.421000,772.630000,492.700000,7.172161,89600.000000,773.421000,772.630000,570.800000,7.172161,102400.000000,773.421000,772.630000,649.600000,7.172161,115200.000000,773.421000,772.630000,728.600000,7.172161
Inst_m20_n320_pi0.5_TF0.4_R0.6_4.txt,20,320,690.900000,10,115.332290,773.440000,12800.000000,781.556000,774.600000,76.700000,11.599425,25600.000000,776.495000,772.020000,145.800000,11.023252,38400.000000,774.635000,771.510000,215.600000,10.809607,51200.000000,774.147000,769.310000,285.300000,10.753384,64000.000000,773.809000,769.310000,353.800000,10.714401,76800.000000,773.799000,769.310000,422.200000,10.713247,89600.000000,773.799000,769.310000,491.400000,10.713247,102400.000000,773.440000,768.310000,563.100000,10.671804,115200.000000,773.440000,768.310000,631.300000,10.671804
Inst_m20_n320_pi0.5_TF0.4_R0.6_5.txt,20,320,776.640000,10,115.315330,819.276000,12800.000000,825.841000,818.770000,74.500000,5.957684,25600.000000,821.392000,818.770000,143.900000,5.448312,38400.000000,820.626000,817.500000,215.000000,5.360054,51200.000000,820.133000,817.500000,283.700000,5.303164,64000.000000,819.730000,817.500000,356.400000,5.256609,76800.000000,819.578000,817.500000,428.700000,5.239038,89600.000000,819.347000,817.500000,501.300000,5.212322,102400.000000,819.347000,817.500000,574.400000,5.212322,115200.000000,819.276000,817.500000,643.500000,5.204107
Inst_m20_n320_pi0.5_TF0.4_R0.6_6.txt,20,320,630.600000,10,115.329280,666.488000,12800.000000,671.309000,666.170000,91.500000,6.064122,25600.000000,666.604000,666.170000,178.500000,5.401108,38400.000000,666.523000,666.170000,265.100000,5.389611,51200.000000,666.488000,666.170000,351.700000,5.384643,64000.000000,666.488000,666.170000,439.700000,5.384643,76800.000000,666.488000,666.170000,526.400000,5.384643,89600.000000,666.488000,666.170000,614.000000,5.384643,102400.000000,666.488000,666.170000,702.500000,5.384643,115200.000000,666.488000,666.170000,790.500000,5.384643
Inst_m20_n320_pi0.5_TF0.4_R0.6_7.txt,20,320,771.110000,10,115.287833,824.570000,12800.000000,834.275000,824.380000,78.300000,7.571244,25600.000000,826.622000,824.220000,158.300000,6.715524,38400.000000,825.919000,824.220000,236.100000,6.636123,51200.000000,824.892000,824.220000,316.100000,6.519884,64000.000000,824.716000,824.220000,397.300000,6.499935,76800.000000,824.570000,824.220000,476.200000,6.483379,89600.000000,824.570000,824.220000,554.500000,6.483379,102400.000000,824.570000,824.220000,635.000000,6.483379,115200.000000,824.570000,824.220000,712.100000,6.483379
Inst_m20_n320_pi0.5_TF0.4_R0.6_8.txt,20,320,728.280000,10,115.309910,782.142000,12800.000000,807.661000,786.040000,73.700000,9.828505,25600.000000,788.495000,782.130000,143.100000,7.636700,38400.000000,783.918000,781.070000,210.700000,7.097426,51200.000000,783.744000,779.910000,277.400000,7.076801,64000.000000,783.718000,779.910000,340.900000,7.073718,76800.000000,782.859000,778.480000,402.600000,6.971754,89600.000000,782.830000,778.480000,464.100000,6.968307,102400.000000,782.181000,778.480000,528.500000,6.891116,115200.000000,782.142000,778.480000,593.200000,6.886473
Inst_m20_n320_pi0.5_TF0.4_R0.6_9.txt,20,320,651.910000,10,115.303891,719.262000,12800.000000,734.331000,722.140000,68.900000,11.223958,25600.000000,726.957000,720.190000,131.800000,10.323444,38400.000000,723.385000,715.640000,190.700000,9.880631,51200.000000,720.537000,715.640000,250.500000,9.524424,64000.000000,720.189000,715.640000,310.500000,9.480706,76800.000000,720.026000,715.640000,370.200000,9.460214,89600.000000,719.623000,715.640000,431.700000,9.409510,102400.000000,719.623000,715.640000,493.200000,9.409510,115200.000000,719.262000,715.640000,551.700000,9.364043
Inst_m20_n320_pi0.5_TF0.6_R0.4_1.txt,20,320,720.280000,10,115.273675,780.535000,12800.000000,791.804000,783.280000,76.500000,9.033044,25600.000000,784.304000,778.960000,150.200000,8.163161,38400.000000,782.772000,778.250000,224.700000,7.983423,51200.000000,782.227000,778.250000,300.300000,7.919312,64000.000000,781.758000,777.130000,374.100000,7.864070,76800.000000,781.540000,774.950000,449.000000,7.838370,89600.000000,780.668000,774.950000,521.900000,7.735427,102400.000000,780.535000,774.950000,595.800000,7.719705,115200.000000,780.535000,774.950000,667.500000,7.719705
Inst_m20_n320_pi0.5_TF0.6_R0.4_10.txt,20,320,891.550000,10,115.264347,987.611000,12800.000000,1006.250000,991.470000,78.900000,11.398758,25600.000000,994.129000,986.070000,152.800000,10.318480,38400.000000,990.227000,983.590000,225.900000,9.965089,51200.000000,989.599000,983.590000,300.300000,9.907953,64000.000000,988.779000,983.590000,374.800000,9.833239,76800.000000,988.528000,983.590000,444.600000,9.810344,89600.000000,988.497000,983.590000,517.400000,9.807516,102400.000000,988.205000,983.590000,590.500000,9.780865,115200.000000,987.611000,983.590000,662.700000,9.726603
Inst_m20_n320_pi0.5_TF0.6_R0.4_2.txt,20,320,615.140000,10,115.273880,662.671000,12800.000000,675.157000,666.550000,85.600000,8.889340,25600.000000,668.115000,663.410000,173.500000,7.929024,38400.000000,665.765000,663.410000,260.200000,7.604034,51200.000000,664.786000,659.870000,345.500000,7.467967,64000.000000,663.970000,659.870000,430.600000,7.354248,76800.000000,663.312000,659.870000,516.700000,7.262344,89600.000000,663.129000,659.870000,602.100000,7.236752,102400.000000,662.842000,659.870000,688.400000,7.196587,115200.000000,662.671000,659.870000,772.000000,7.172639
Inst_m20_n320_pi0.5_TF0.6_R0.4_3.txt,20,320,750.140000,10,115.254210,812.097000,12800.000000,819.714000,812.060000,80.900000,8.487594,25600.000000,817.991000,812.060000,169.200000,8.294835,38400.000000,816.105000,812.060000,257.700000,8.082906,51200.000000,813.752000,811.440000,344.600000,7.817124,64000.000000,813.323000,811.440000,434.200000,7.768500,76800.000000,813.160000,811.440000,524.200000,7.750012,89600.000000,812.458000,810.350000,613.400000,7.670304,102400.000000,812.362000,810.350000,704.300000,7.659393,115200.000000,812.097000,810.350000,793.700000,7.629261
Inst_m20_n320_pi0.5_TF0.6_R0.4_4.txt,20,320,758.600000,10,115.280806,838.428000,12800.000000,856.708000,841.080000,81.100000,11.451743,25600.000000,844.750000,837.380000,158.600000,10.198284,38400.000000,840.643000,833.020000,235.900000,9.759553,51200.000000,839.719000,832.700000,312.600000,9.660255,64000.000000,839.719000,832.700000,388.700000,9.660255,76800.000000,839.272000,832.700000,467.500000,9.612140,89600.000000,838.968000,832.700000,546.500000,9.579388,102400.000000,838.428000,832.700000,625.400000,9.521151,115200.000000,838.428000,832.700000,703.500000,9.521151
Inst_m20_n320_pi0.5_TF0.6_R0.4_5.txt,20,320,804.550000,10,115.243973,908.622000,12800.000000,939.000000,904.490000,77.300000,14.318424,25600.000000,918.029000,904.490000,146.500000,12.361156,38400.000000,912.121000,904.490000,217.500000,11.793501,51200.000000,911.016000,904.490000,287.800000,11.686513,64000.000000,909.588000,904.490000,357.100000,11.547866,76800.000000,909.588000,904.490000,428.300000,11.547866,89600.000000,909.216000,904.490000,498.100000,11.511676,102400.000000,909.014000,904.490000,569.500000,11.492012,115200.000000,908.622000,904.490000,639.800000,11.453828
Inst_m20_n320_pi0.5_TF0.6_R0.4_6.txt,20,320,840.740000,10,115.282313,905.797000,12800.000000,911.688000,903.850000,79.800000,7.782048,25600.000000,906.912000,902.120000,154.400000,7.296408,38400.000000,906.387000,901.600000,232.000000,7.242712,51200.000000,906.176000,900.340000,306.900000,7.221114,64000.000000,906.176000,900.340000,380.800000,7.221114,76800.000000,906.176000,900.340000,454.800000,7.221114,89600.000000,905.969000,900.340000,528.700000,7.199915,102400.000000,905.969000,900.340000,603.400000,7.199915,115200.000000,905.797000,900.340000,677.300000,7.182294
Inst_m20_n320_pi0.5_TF0.6_R0.4_7.txt,20,320,737.130000,10,115.283818,805.056000,12800.000000,816.685000,812.000000,80.800000,9.741210,25600.000000,809.849000,804.120000,155.800000,8.979328,38400.000000,807.683000,804.120000,233.900000,8.735234,51200.000000,806.500000,804.120000,310.600000,8.601364,64000.000000,805.943000,803.540000,387.000000,8.538197,76800.000000,805.818000,803.540000,462.300000,8.524009,89600.000000,805.726000,803.540000,540.200000,8.513564,102400.000000,805.495000,801.230000,614.700000,8.487328,115200.000000,805.056000,801.230000,691.600000,8.437425
Inst_m20_n320_pi0.5_TF0.6_R0.4_8.txt,20,320,842.040000,10,115.331085,926.126000,12800.000000,939.933000,933.150000,70.600000,10.414891,25600.000000,931.703000,924.390000,141.400000,9.623560,38400.000000,930.692000,924.390000,210.800000,9.525385,51200.000000,930.473000,924.390000,280.500000,9.504091,64000.000000,929.774000,924.390000,348.500000,9.436057,76800.000000,928.811000,924.390000,417.700000,9.342159,89600.000000,927.124000,920.370000,486.600000,9.177197,102400.000000,926.527000,919.370000,556.600000,9.118677,115200.000000,926.126000,919.370000,625.600000,9.079326
Inst_m20_n320_pi0.5_TF0.6_R0.4_9.txt,20,320,768.330000,10,115.323255,811.454000,12800.000000,815.031000,811.390000,102.100000,5.729966,25600.000000,811.886000,811.390000,216.900000,5.364793,38400.000000,811.454000,811.390000,332.800000,5.314411,51200.000000,811.454000,811.390000,449.700000,5.314411,64000.000000,811.454000,811.390000,563.600000,5.314411,76800.000000,811.454000,811.390000,678.300000,5.314411,89600.000000,811.454000,811.390000,794.200000,5.314411,102400.000000,811.454000,811.390000,910.600000,5.314411,115200.000000,811.454000,811.390000,1022.900000,5.314411
Inst_m20_n320_pi0.5_TF0.6_R0.6_1.txt,20,320,803.230000,10,115.258626,863.446000,12800.000000,873.453000,865.690000,76.100000,8.039700,25600.000000,867.678000,862.280000,151.100000,7.427640,38400.000000,865.579000,862.280000,226.900000,7.203155,51200.000000,864.967000,862.280000,302.900000,7.137498,64000.000000,864.615000,862.280000,378.500000,7.099692,76800.000000,864.305000,859.800000,455.500000,7.066371,89600.000000,863.499000,859.800000,530.500000,6.979626,102400.000000,863.446000,859.800000,605.500000,6.973916,115200.000000,863.446000,859.800000,679.000000,6.973916
Inst_m20_n320_pi0.5_TF0.6_R0.6_10.txt,20,320,792.420000,10,115.258527,883.527000,12800.000000,897.163000,884.290000,72.200000,11.674913,25600.000000,886.796000,883.150000,143.500000,10.642357,38400.000000,886.256000,882.340000,219.300000,10.587911,51200.000000,885.436000,882.340000,293.400000,10.505107,64000.000000,885.436000,882.340000,365.500000,10.505107,76800.000000,885.275000,881.840000,440.800000,10.488831,89600.000000,883.684000,880.590000,513.100000,10.327674,102400.000000,883.684000,880.590000,589.500000,10.327674,115200.000000,883.527000,880.590000,662.200000,10.311739
Inst_m20_n320_pi0.5_TF0.6_R0.6_2.txt,20,320,907.460000,10,115.308101,967.261000,12800.000000,969.126000,965.810000,83.500000,6.363053,25600.000000,967.799000,965.810000,171.300000,6.234662,38400.000000,967.508000,965.810000,258.700000,6.206460,51200.000000,967.432000,965.810000,344.200000,6.199092,64000.000000,967.318000,965.810000,430.200000,6.188037,76800.000000,967.283000,965.810000,517.500000,6.184643,89600.000000,967.283000,965.810000,603.600000,6.184643,102400.000000,967.261000,965.810000,690.900000,6.182509,115200.000000,967.261000,965.810000,778.500000,6.182509
Inst_m20_n320_pi0.5_TF0.6_R0.6_3.txt,20,320,881.960000,10,115.286325,927.434000,12800.000000,938.781000,928.540000,78.300000,6.052636,25600.000000,929.253000,926.960000,155.800000,5.089357,38400.000000,928.892000,926.960000,232.700000,5.052471,51200.000000,928.085000,926.960000,309.100000,4.969911,64000.000000,927.983000,926.960000,385.400000,4.959466,76800.000000,927.878000,926.960000,464.800000,4.948711,89600.000000,927.740000,926.510000,541.200000,4.934572,102400.000000,927.643000,926.510000,619.000000,4.924632,115200.000000,927.434000,926.510000,695.400000,4.903206
Inst_m20_n320_pi0.5_TF0.6_R0.6_4.txt,20,320,691.930000,10,115.253311,733.004000,12800.000000,742.887000,733.380000,78.000000,6.859320,25600.000000,738.268000,732.680000,156.100000,6.276582,38400.000000,734.278000,732.680000,235.600000,5.767298,51200.000000,733.691000,732.280000,315.000000,5.691906,64000.000000,733.657000,732.280000,393.500000,5.687535,76800.000000,733.462000,732.280000,470.200000,5.662461,89600.000000,733.317000,732.280000,547.300000,5.643808,102400.000000,733.068000,732.000000,626.600000,5.611758,115200.000000,733.004000,732.000000,704.200000,5.603516
Inst_m20_n320_pi0.5_TF0.6_R0.6_5.txt,20,320,979.470000,10,115.282712,1051.719000,12800.000000,1067.720000,1053.380000,81.000000,8.265276,25600.000000,1055.172000,1051.280000,156.900000,7.174375,38400.000000,1054.206000,1051.280000,232.400000,7.089317,51200.000000,1053.025000,1049.940000,308.200000,6.985114,64000.000000,1052.728000,1049.940000,383.900000,6.958873,76800.000000,1052.067000,1049.940000,458.200000,6.900416,89600.000000,1051.848000,1049.940000,535.800000,6.881032,102400.000000,1051.848000,1049.940000,610.700000,6.881032,115200.000000,1051.719000,1049.940000,687.300000,6.869611
Inst_m20_n320_pi0.5_TF0.6_R0.6_6.txt,20,320,746.680000,10,115.318538,808.962000,12800.000000,824.301000,812.390000,75.500000,9.416584,25600.000000,815.952000,809.930000,145.600000,8.489715,38400.000000,814.021000,808.050000,213.700000,8.272637,51200.000000,813.077000,808.050000,284.400000,8.166139,64000.000000,812.061000,807.980000,352.600000,8.051242,76800.000000,811.244000,807.980000,421.400000,7.958641,89600.000000,809.848000,806.850000,489.600000,7.799982,102400.000000,809.155000,806.350000,556.500000,7.721018,115200.000000,808.962000,806.350000,624.200000,7.699002
Inst_m20_n320_pi0.5_TF0.6_R0.6_7.txt,20,320,870.920000,10,115.259230,952.148000,12800.000000,962.280000,953.360000,75.300000,9.494118,25600.000000,954.130000,946.870000,148.200000,8.721034,38400.000000,953.960000,946.870000,221.300000,8.704767,51200.000000,953.611000,946.870000,294.000000,8.671356,64000.000000,952.628000,946.870000,367.000000,8.577115,76800.000000,952.321000,946.870000,439.400000,8.547643,89600.000000,952.321000,946.870000,512.400000,8.547643,102400.000000,952.321000,946.870000,585.900000,8.547643,115200.000000,952.148000,946.870000,657.400000,8.531027
Inst_m20_n320_pi0.5_TF0.6_R0.6_8.txt,20,320,871.210000,10,115.289738,947.131000,12800.000000,959.352000,947.330000,77.500000,9.187660,25600.000000,950.929000,942.370000,154.900000,8.383276,38400.000000,949.765000,942.090000,230.500000,8.270993,51200.000000,949.113000,942.090000,305.800000,8.207979,64000.000000,949.099000,942.090000,380.800000,8.206625,76800.000000,948.039000,942.090000,456.500000,8.103992,89600.000000,947.489000,942.090000,529.300000,8.050648,102400.000000,947.399000,942.090000,605.200000,8.041913,115200.000000,947.131000,942.090000,682.100000,8.015892
Inst_m20_n320_pi0.5_TF0.6_R0.6_9.txt,20,320,770.140000,10,115.226813,812.730000,12800.000000,818.820000,813.350000,78.100000,5.945141,25600.000000,814.166000,812.210000,160.600000,5.407497,38400.000000,813.656000,812.210000,243.200000,5.348206,51200.000000,813.338000,812.210000,326.800000,5.311199,64000.000000,813.115000,810.940000,409.100000,5.285230,76800.000000,812.957000,810.940000,492.800000,5.266822,89600.000000,812.743000,810.940000,577.200000,5.241878,102400.000000,812.730000,810.940000,660.600000,5.240363,115200.000000,812.730000,810.940000,743.900000,5.240363
